target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680777,823657,682982.0,68,Ryan Jeffers,Minnesota Twins,Cleveland Guardians,Daniel Espino,3,Target Field,113.0,7.8,Strong,7.0,4.6,5.4,4.6,6.1,6.8,8.0,73.94,12.924516800000001,307.0,7.2,9.3,5.6,3.6,Lineup context + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,701358,822927,693855.0,69,Cam Smith,Houston Astros,Tampa Bay Rays,Ian Seymour,7,Tropicana Field,107.0,7.7,Strong,4.3,6.7,9.9,6.7,5.8,5.8,4.0,86.53999999999999,2.485484,333.0,9.8,7.6,6.6,5.6,Pitcher vulnerability + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,543760,823496,543037.0,70,Marcus Semien,New York Mets,New York Yankees,Gerrit Cole,6,Yankee Stadium,117.0,7.7,Strong,4.5,7.6,8.2,7.6,6.3,6.7,5.0,80.24000000000001,10.1283473,162.0,3.4,3.2,4.4,5.6,Pitcher vulnerability + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,696100,824224,808825.0,71,Hunter Goodman,Colorado Rockies,Detroit Tigers,Andrew Sears,4,Comerica Park,100.0,7.7,Strong,7.4,9.7,3.4,9.7,5.5,6.7,7.0,80.6,8.7613311,220.0,7.2,5.8,7.3,6.0,Pitch-type matchup + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,664761,824870,641816.0,72,Alec Bohm,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,5,Truist Park,100.0,7.6,Strong,8.1,9.6,4.1,9.6,5.5,6.5,6.0,78.98,3.4175405,157.0,3.4,8.6,8.9,7.4,Pitch-type matchup + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,701350,824712,677976.0,73,Roman Anthony,Boston Red Sox,Kansas City Royals,Randy Dobnak,1,Fenway Park,92.0,7.6,Strong,7.5,7.4,4.7,7.4,5.1,6.7,10.0,73.75999999999999,9.6312505,77.0,5.9,9.7,7.6,9.5,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,806146,823496,804267.0,74,George Lombard Jr.,New York Yankees,New York Mets,Zac Thornton,6,Yankee Stadium,117.0,7.6,Strong,2.8,9.7,8.6,9.7,6.3,6.7,5.0,80.24000000000001,10.1283473,162.0,6.8,3.3,3.9,3.2,Pitch-type matchup + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,690993,824224,685299.0,75,Colt Keith,Detroit Tigers,Colorado Rockies,Tanner Gordon,3,Comerica Park,100.0,7.5,Strong,3.5,7.7,9.5,7.7,5.5,6.7,8.0,80.6,8.7613311,220.0,8.6,7.0,8.6,7.0,Pitcher vulnerability + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,607208,824870,641816.0,76,Trea Turner,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,2,Truist Park,100.0,7.5,Strong,9.2,3.9,4.1,3.9,5.5,6.5,9.0,78.98,3.4175405,157.0,9.2,6.7,7.1,8.0,Hitter skill + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,690976,823819,663969.0,77,Alex Freeland,Los Angeles Dodgers,Miami Marlins,Tyler Phillips,8,loanDepot park,135.0,7.5,Strong,7.0,1.4,8.9,1.4,7.1,6.6,3.0,84.56,8.077823,93.0,3.4,6.2,4.1,6.1,Pitcher vulnerability + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,592626,825035,694297.0,78,Joc Pederson,Texas Rangers,Arizona Diamondbacks,Brandon Pfaadt,1,Chase Field,213.0,7.4,Above average,5.2,9.3,4.4,9.3,10.0,4.8,10.0,103.64,5.4059276999999994,240.0,9.9,7.5,6.1,7.9,Ballpark + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,699013,824630,605280.0,79,Esmerlyn Valdez,Pittsburgh Pirates,Chicago Cubs,Clay Holmes,5,Wrigley Field,107.0,7.4,Above average,8.0,7.5,3.8,7.5,5.8,6.0,6.0,86.18,9.1962908,241.0,7.2,8.9,5.9,9.6,Hitter skill + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695600,824712,624133.0,80,Carter Jensen,Kansas City Royals,Boston Red Sox,Ranger Suarez,1,Fenway Park,92.0,7.4,Above average,9.1,7.1,2.1,7.1,5.1,6.7,10.0,73.75999999999999,9.6312505,77.0,6.4,9.0,5.3,9.3,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,672386,822768,680694.0,81,Alejandro Kirk,Toronto Blue Jays,Baltimore Orioles,Kyle Bradish,4,Rogers Centre,69.0,7.3,Above average,7.9,3.7,7.6,3.7,4.1,6.6,7.0,77.54,6.027298699999999,135.0,6.4,5.3,9.0,9.1,Hitter skill + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,682657,823657,687570.0,82,Angel Martínez,Cleveland Guardians,Minnesota Twins,Connor Prielipp,7,Target Field,113.0,7.3,Above average,5.0,8.2,7.0,8.2,6.1,6.8,4.0,73.94,12.924516800000001,307.0,3.4,1.9,5.6,3.5,Pitch-type matchup + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686527,824955,695611.0,83,Dominic Canzone,Seattle Mariners,Athletics,Gage Jump,3,Sutter Health Park,100.0,7.3,Above average,5.9,8.6,5.7,8.6,5.5,6.8,8.0,84.02,15.3478637,233.0,3.4,6.3,3.5,4.4,Pitch-type matchup + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,664770,822768,680694.0,84,Nathan Lukes,Toronto Blue Jays,Baltimore Orioles,Kyle Bradish,5,Rogers Centre,69.0,7.2,Above average,7.2,6.5,7.6,6.5,4.1,6.6,6.0,77.54,6.027298699999999,135.0,3.4,6.6,3.3,4.5,Pitcher vulnerability + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668227,824955,695611.0,85,Randy Arozarena,Seattle Mariners,Athletics,Gage Jump,2,Sutter Health Park,100.0,7.2,Above average,6.4,7.0,5.7,7.0,5.5,6.8,9.0,84.02,15.3478637,233.0,3.4,5.5,2.2,4.6,Lineup context + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,677594,824955,695611.0,86,Julio Rodríguez,Seattle Mariners,Athletics,Gage Jump,5,Sutter Health Park,100.0,7.2,Above average,6.6,6.1,5.7,6.1,5.5,6.8,6.0,84.02,15.3478637,233.0,7.6,7.0,7.4,5.5,Recent power + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,683953,823657,687570.0,87,Travis Bazzana,Cleveland Guardians,Minnesota Twins,Connor Prielipp,5,Target Field,113.0,7.1,Above average,5.4,4.2,7.0,4.2,6.1,6.8,6.0,73.94,12.924516800000001,307.0,9.4,5.8,5.9,3.6,Recent power + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686469,824712,624133.0,88,Vinnie Pasquantino,Kansas City Royals,Boston Red Sox,Ranger Suarez,3,Fenway Park,92.0,7.1,Above average,9.7,6.2,2.1,6.2,5.1,6.7,8.0,73.75999999999999,9.6312505,77.0,6.1,9.2,9.8,9.7,Hitter skill + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,621566,824870,,89,Matt Olson,Atlanta Braves,Philadelphia Phillies,TBD,3,Truist Park,100.0,7.1,Above average,7.9,5.5,5.5,5.5,5.5,6.5,8.0,78.98,3.4175405,157.0,3.4,4.7,8.8,8.5,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,701785,823657,682982.0,90,Kaelen Culpepper,Minnesota Twins,Cleveland Guardians,Daniel Espino,2,Target Field,113.0,7.0,Above average,4.8,8.8,5.4,8.8,6.1,6.8,9.0,73.94,12.924516800000001,307.0,3.4,3.4,8.0,8.2,Lineup context + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669242,823819,663969.0,91,Tommy Edman,Los Angeles Dodgers,Miami Marlins,Tyler Phillips,1,loanDepot park,135.0,7.0,Above average,3.3,4.9,8.9,4.9,7.1,6.6,10.0,84.56,8.077823,93.0,6.8,2.0,4.8,5.8,Lineup context + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,677587,823657,687570.0,92,Brayan Rocchio,Cleveland Guardians,Minnesota Twins,Connor Prielipp,9,Target Field,113.0,7.0,Above average,6.1,3.8,7.0,3.8,6.1,6.8,2.0,73.94,12.924516800000001,307.0,7.9,3.0,5.7,3.8,Recent power + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668804,824630,605280.0,93,Bryan Reynolds,Pittsburgh Pirates,Chicago Cubs,Clay Holmes,3,Wrigley Field,107.0,6.9,Above average,8.4,4.4,3.8,4.4,5.8,6.0,8.0,86.18,9.1962908,241.0,7.2,9.5,9.3,9.8,Hitter skill + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680776,824712,677976.0,94,Jarren Duran,Boston Red Sox,Kansas City Royals,Randy Dobnak,8,Fenway Park,92.0,6.9,Above average,6.8,9.0,4.7,9.0,5.1,6.7,3.0,73.75999999999999,9.6312505,77.0,7.2,7.3,9.1,8.6,Pitch-type matchup + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680869,824955,693433.0,95,Zack Gelof,Athletics,Seattle Mariners,Bryan Woo,3,Sutter Health Park,100.0,6.9,Above average,3.5,9.4,7.9,9.4,5.5,6.8,8.0,84.02,15.3478637,233.0,3.4,7.6,4.5,4.8,Pitch-type matchup + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,808982,823170,650633.0,96,Jung Hoo Lee,San Francisco Giants,San Diego Padres,Michael King,7,Oracle Park,139.0,6.8,Above average,6.3,4.1,7.3,4.1,7.3,6.2,4.0,67.64,18.9518155,287.0,3.4,2.3,6.0,7.4,Pitcher vulnerability + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,656775,822927,663567.0,97,Cedric Mullins,Tampa Bay Rays,Houston Astros,Peter Lambert,7,Tropicana Field,107.0,6.8,Above average,7.0,5.8,6.6,5.8,5.8,5.8,4.0,86.53999999999999,2.485484,333.0,3.4,7.8,6.9,7.8,Hitter skill + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,693307,824224,685299.0,98,Dillon Dingler,Detroit Tigers,Colorado Rockies,Tanner Gordon,5,Comerica Park,100.0,6.8,Above average,4.1,6.7,9.5,6.7,5.5,6.7,6.0,80.6,8.7613311,220.0,3.4,3.6,7.0,5.3,Pitcher vulnerability + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,672695,825035,677958.0,99,Geraldo Perdomo,Arizona Diamondbacks,Texas Rangers,Kumar Rocker,4,Chase Field,213.0,6.7,Above average,4.8,3.6,9.2,3.6,10.0,4.8,7.0,103.64,5.4059276999999994,240.0,3.4,1.3,6.2,5.0,Ballpark + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,543807,822768,680694.0,100,George Springer,Toronto Blue Jays,Baltimore Orioles,Kyle Bradish,2,Rogers Centre,69.0,6.7,Above average,5.6,8.0,7.6,8.0,4.1,6.6,9.0,77.54,6.027298699999999,135.0,3.4,9.2,5.7,7.3,Lineup context + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,677649,825035,694297.0,101,Ezequiel Duran,Texas Rangers,Arizona Diamondbacks,Brandon Pfaadt,3,Chase Field,213.0,6.7,Above average,7.3,5.3,4.4,5.3,10.0,4.8,8.0,103.64,5.4059276999999994,240.0,3.4,6.1,8.4,6.4,Ballpark + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,514888,822927,693855.0,102,Jose Altuve,Houston Astros,Tampa Bay Rays,Ian Seymour,1,Tropicana Field,107.0,6.6,Above average,3.3,6.6,9.9,6.6,5.8,5.8,10.0,86.53999999999999,2.485484,333.0,3.4,2.1,8.0,3.4,Lineup context + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,663656,823819,663969.0,103,Kyle Tucker,Los Angeles Dodgers,Miami Marlins,Tyler Phillips,4,loanDepot park,135.0,6.6,Above average,4.3,2.6,8.9,2.6,7.1,6.6,7.0,84.56,8.077823,93.0,7.9,4.9,4.4,5.0,Pitcher vulnerability + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,641680,824955,693433.0,104,Jonah Heim,Athletics,Seattle Mariners,Bryan Woo,9,Sutter Health Park,100.0,6.6,Above average,5.8,5.5,7.9,5.5,5.5,6.8,2.0,84.02,15.3478637,233.0,3.4,3.1,5.4,6.9,Pitcher vulnerability + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,671732,824955,693433.0,105,Lawrence Butler,Athletics,Seattle Mariners,Bryan Woo,4,Sutter Health Park,100.0,6.5,Solid,4.2,6.0,7.9,6.0,5.5,6.8,7.0,84.02,15.3478637,233.0,7.6,4.1,3.1,2.9,Pitcher vulnerability + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,607043,825035,694297.0,106,Brandon Nimmo,Texas Rangers,Arizona Diamondbacks,Brandon Pfaadt,4,Chase Field,213.0,6.5,Solid,8.5,2.5,4.4,2.5,10.0,4.8,7.0,103.64,5.4059276999999994,240.0,3.4,3.3,8.9,8.8,Ballpark + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669257,823819,663969.0,107,Will Smith,Los Angeles Dodgers,Miami Marlins,Tyler Phillips,5,loanDepot park,135.0,6.5,Solid,4.8,1.4,8.9,1.4,7.1,6.6,6.0,84.56,8.077823,93.0,8.3,4.0,3.9,2.3,Pitcher vulnerability + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,680700,822927,663567.0,108,Richie Palacios,Tampa Bay Rays,Houston Astros,Peter Lambert,8,Tropicana Field,107.0,6.4,Solid,5.2,7.6,6.6,7.6,5.8,5.8,3.0,86.53999999999999,2.485484,333.0,9.8,7.3,7.5,5.1,Recent power + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,678545,823170,650633.0,109,Osleivis Basabe,San Francisco Giants,San Diego Padres,Michael King,4,Oracle Park,139.0,6.4,Solid,2.8,8.9,7.3,8.9,7.3,6.2,7.0,67.64,18.9518155,287.0,8.1,3.4,3.8,2.7,Pitch-type matchup + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668904,823657,682982.0,110,Royce Lewis,Minnesota Twins,Cleveland Guardians,Daniel Espino,6,Target Field,113.0,6.4,Solid,6.5,5.0,5.4,5.0,6.1,6.8,5.0,73.94,12.924516800000001,307.0,3.4,8.3,6.5,6.0,Weather + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,668939,824712,677976.0,111,Adley Rutschman,Boston Red Sox,Kansas City Royals,Randy Dobnak,3,Fenway Park,92.0,6.3,Solid,7.6,3.8,4.7,3.8,5.1,6.7,8.0,73.75999999999999,9.6312505,77.0,9.8,4.0,2.6,2.5,Recent power + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,666176,823657,687570.0,112,Jo Adell,Cleveland Guardians,Minnesota Twins,Connor Prielipp,4,Target Field,113.0,6.3,Solid,3.9,7.5,7.0,7.5,6.1,6.8,7.0,73.94,12.924516800000001,307.0,3.4,2.2,6.4,5.8,Pitch-type matchup + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,624413,822768,693686.0,113,Pete Alonso,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,2,Rogers Centre,69.0,6.3,Solid,9.4,6.9,1.8,6.9,4.1,6.6,9.0,77.54,6.027298699999999,135.0,6.4,9.1,9.5,9.6,Hitter skill + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,682928,822685,700712.0,114,CJ Abrams,Washington Nationals,Los Angeles Angels,Walbert Ureña,4,Nationals Park,105.0,6.2,Solid,6.9,9.2,2.5,9.2,5.7,6.6,7.0,82.75999999999999,6.8972181,119.0,6.4,5.4,2.3,5.3,Pitch-type matchup + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,677800,824712,677976.0,115,Wilyer Abreu,Boston Red Sox,Kansas City Royals,Randy Dobnak,4,Fenway Park,92.0,6.2,Solid,5.8,8.7,4.7,8.7,5.1,6.7,7.0,73.75999999999999,9.6312505,77.0,6.8,5.2,4.6,3.9,Pitch-type matchup + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,805999,823496,543037.0,116,A.J. Ewing,New York Mets,New York Yankees,Gerrit Cole,8,Yankee Stadium,117.0,6.2,Solid,4.6,3.5,8.2,3.5,6.3,6.7,3.0,80.24000000000001,10.1283473,162.0,6.4,2.7,5.2,4.0,Pitcher vulnerability + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,701398,823737,,117,Sal Stewart,Cincinnati Reds,Milwaukee Brewers,TBD,3,American Family Field,88.0,6.1,Solid,7.1,5.5,5.5,5.5,5.0,6.7,8.0,82.4,9.8797989,288.0,3.4,7.9,8.5,9.3,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,703601,824224,685299.0,118,Max Clark,Detroit Tigers,Colorado Rockies,Tanner Gordon,6,Comerica Park,100.0,6.1,Solid,6.0,1.4,9.5,1.4,5.5,6.7,5.0,80.6,8.7613311,220.0,3.4,1.3,8.6,4.5,Pitcher vulnerability + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,699302,823737,,119,Héctor Rodríguez,Cincinnati Reds,Milwaukee Brewers,TBD,1,American Family Field,88.0,6.1,Solid,6.8,5.5,5.5,5.5,5.0,6.7,10.0,82.4,9.8797989,288.0,3.4,6.8,7.6,7.9,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,666624,823496,543037.0,120,Christopher Morel,New York Mets,New York Yankees,Gerrit Cole,7,Yankee Stadium,117.0,6.0,Solid,1.8,9.0,8.2,9.0,6.3,6.7,4.0,80.24000000000001,10.1283473,162.0,8.7,2.6,2.4,3.1,Pitch-type matchup + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,677951,824712,624133.0,121,Bobby Witt Jr.,Kansas City Royals,Boston Red Sox,Ranger Suarez,2,Fenway Park,92.0,6.0,Solid,8.7,5.8,2.1,5.8,5.1,6.7,9.0,73.75999999999999,9.6312505,77.0,6.1,9.3,7.5,8.9,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,694376,823170,650633.0,122,Shay Whitcomb,San Francisco Giants,San Diego Padres,Michael King,6,Oracle Park,139.0,6.0,Solid,4.4,6.7,7.3,6.7,7.3,6.2,5.0,67.64,18.9518155,287.0,3.4,9.5,6.4,2.8,Pitcher vulnerability + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,666971,825035,677958.0,123,Lourdes Gurriel Jr.,Arizona Diamondbacks,Texas Rangers,Kumar Rocker,7,Chase Field,213.0,5.9,Solid,4.7,3.4,9.2,3.4,10.0,4.8,4.0,103.64,5.4059276999999994,240.0,3.4,3.0,7.0,8.9,Ballpark + Pitcher vulnerability,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,669134,823170,702885.0,124,Luis Campusano,San Diego Padres,San Francisco Giants,Cesar Perdomo,4,Oracle Park,139.0,5.9,Solid,5.0,5.3,6.0,5.3,7.3,6.2,7.0,67.64,18.9518155,287.0,7.2,8.8,2.8,4.1,Ballpark + Recent power,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,521692,824712,624133.0,125,Salvador Perez,Kansas City Royals,Boston Red Sox,Ranger Suarez,4,Fenway Park,92.0,5.9,Solid,8.5,6.8,2.1,6.8,5.1,6.7,7.0,73.75999999999999,9.6312505,77.0,6.1,9.7,9.3,8.4,Hitter skill + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,695578,822685,700712.0,126,James Wood,Washington Nationals,Los Angeles Angels,Walbert Ureña,1,Nationals Park,105.0,5.8,Solid,8.6,4.7,2.5,4.7,5.7,6.6,10.0,82.75999999999999,6.8972181,119.0,3.4,8.1,8.1,10.0,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,686765,824712,677976.0,127,Nick Sogard,Boston Red Sox,Kansas City Royals,Randy Dobnak,6,Fenway Park,92.0,5.8,Solid,8.3,4.2,4.7,4.2,5.1,6.7,5.0,73.75999999999999,9.6312505,77.0,3.4,4.9,4.0,6.3,Hitter skill + Weather,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691723,822768,693686.0,128,Coby Mayo,Baltimore Orioles,Toronto Blue Jays,Spencer Miles,4,Rogers Centre,69.0,5.8,Solid,7.8,9.1,1.8,9.1,4.1,6.6,7.0,77.54,6.027298699999999,135.0,9.8,8.9,4.2,3.3,Recent power + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,608324,824630,694973.0,129,Alex Bregman,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,4,Wrigley Field,107.0,5.7,Solid,6.1,7.1,5.0,7.1,5.8,6.0,7.0,86.18,9.1962908,241.0,3.4,8.7,4.2,4.4,Pitch-type matchup + Lineup context,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,683766,823170,650633.0,130,Christian Koss,San Francisco Giants,San Diego Padres,Michael King,9,Oracle Park,139.0,5.7,Solid,2.9,8.3,7.3,8.3,7.3,6.2,2.0,67.64,18.9518155,287.0,9.9,4.6,2.4,1.1,Recent power + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,683737,824630,694973.0,131,Michael Busch,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,3,Wrigley Field,107.0,5.7,Solid,5.9,7.0,5.0,7.0,5.8,6.0,8.0,86.18,9.1962908,241.0,3.4,6.2,6.3,6.5,Lineup context + Pitch-type matchup,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,672640,823819,607192.0,132,Otto Lopez,Miami Marlins,Los Angeles Dodgers,Tyler Glasnow,2,loanDepot park,135.0,5.6,Solid,7.8,6.0,1.3,6.0,7.1,6.6,9.0,84.56,8.077823,93.0,3.4,7.1,6.3,7.0,Lineup context + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,699024,823009,656794.0,133,Leo Bernal,St. Louis Cardinals,Chicago White Sox,Sean Newcomb,6,Busch Stadium,70.0,5.6,Solid,8.8,9.7,1.3,9.7,4.2,5.9,5.0,89.6,3.9146373,204.0,6.1,7.4,9.9,10.0,Pitch-type matchup + Hitter skill,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,691594,823819,607192.0,134,Javier Sanoja,Miami Marlins,Los Angeles Dodgers,Tyler Glasnow,4,loanDepot park,135.0,5.6,Solid,8.2,4.5,1.3,4.5,7.1,6.6,7.0,84.56,8.077823,93.0,6.4,3.4,9.2,6.3,Hitter skill + Ballpark,True
2026-09-12,2026-09-12T05:56:49.149939+00:00,2026-09-10,projected_or_reconstructed,forecast_or_neutral,622268,824955,693433.0,135,Donovan Walton,Athletics,Seattle Mariners,Bryan Woo,6,Sutter Health Park,100.0,5.5,Solid,2.4,8.6,7.9,8.6,5.5,6.8,5.0,84.02,15.3478637,233.0,8.1,6.0,3.8,5.4,Pitch-type matchup + Recent power,True
