model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,input_model_rank,v2_score,ranking_score,v2_rank
176,Michael Conforto,Chicago Cubs,Miami Marlins,Janson Junk,8,loanDepot park,135,4.5,Below average,2.3,8.7,3.7,8.7,7.1,6.5,3.0,83.12,3.2311292000000003,112.0,9.5,9.4,6.0,6.4,Recent power + Pitch-type matchup,False,194,0.47305555555555556,0.47305555555555556,176
177,Trent Grisham,New York Yankees,San Diego Padres,Walker Buehler,5,Petco Park,105,4.5,Below average,1.1,6.9,7.1,6.9,5.7,5.5,6.0,,,,3.8,7.2,6.7,7.4,Pitcher vulnerability + Pitch-type matchup,False,226,0.47305555555555556,0.47305555555555556,177
178,Luke Keaschall,Minnesota Twins,Chicago White Sox,Erick Fedde,1,Rate Field,69,4.4,Below average,3.8,3.4,5.4,3.4,4.1,5.5,10.0,,,,6.8,5.8,9.7,9.6,Lineup context + Recent power,False,220,0.47250000000000014,0.47250000000000014,178
179,Drew Gilbert,San Francisco Giants,New York Mets,Nolan McLean,1,Citi Field,101,4.4,Below average,5.4,5.8,3.1,5.8,5.5,6.5,10.0,78.98,3.9146373,297.0,3.8,9.9,9.2,3.4,Lineup context + Weather,False,172,0.4716666666666667,0.4716666666666667,179
180,Christian Yelich,Milwaukee Brewers,Cincinnati Reds,Rhett Lowder,4,Great American Ball Park,81,4.4,Below average,1.1,2.9,7.9,2.9,4.6,5.4,7.0,94.82,4.349597,291.0,7.8,9.0,8.8,8.8,Pitcher vulnerability + Recent power,False,258,0.4705555555555556,0.4705555555555556,180
181,Tyler Stephenson,Cincinnati Reds,Milwaukee Brewers,Shane Drohan,4,Great American Ball Park,81,4.4,Below average,1.8,7.8,4.2,7.8,4.6,5.4,7.0,94.82,4.349597,291.0,9.1,9.9,9.1,5.1,Recent power + Pitch-type matchup,False,250,0.4655555555555556,0.4655555555555556,181
182,Sam Antonacci,Chicago White Sox,Minnesota Twins,Zebby Matthews,1,Rate Field,69,4.3,Below average,3.7,4.9,7.3,4.9,4.1,5.5,10.0,,,,3.8,2.9,1.4,6.8,Lineup context + Pitcher vulnerability,False,178,0.46250000000000013,0.46250000000000013,182
183,Cole Carrigg,Colorado Rockies,St. Louis Cardinals,Andre Pallante,5,Coors Field,207,4.3,Below average,9.4,4.8,2.0,4.8,10.0,5.5,6.0,,,,3.8,4.1,3.4,3.0,Ballpark + Hitter skill,False,98,0.45888888888888896,0.45888888888888896,183
184,Lawrence Butler,Athletics,Seattle Mariners,Logan Gilbert,4,T-Mobile Park,37,4.3,Below average,4.2,5.0,5.7,5.0,2.7,5.5,7.0,,,,3.8,6.9,5.9,5.8,Lineup context + Pitcher vulnerability,False,221,0.45888888888888896,0.45888888888888896,184
185,Alika Williams,Athletics,Seattle Mariners,Logan Gilbert,9,T-Mobile Park,37,4.2,Below average,5.4,4.7,5.7,4.7,2.7,5.5,2.0,,,,8.3,1.5,8.6,1.5,Recent power + Pitcher vulnerability,False,195,0.45861111111111125,0.45861111111111125,185
186,Evan Carter,Texas Rangers,Tampa Bay Rays,Nick Martinez,7,Globe Life Field,94,4.2,Below average,4.0,2.3,8.8,2.3,5.2,5.5,4.0,96.62,7.456452,167.0,3.8,2.8,5.6,3.8,Pitcher vulnerability + Weather,False,191,0.4586111111111112,0.4586111111111112,186
187,Brock Rodden,Seattle Mariners,Athletics,Kade Morris,9,T-Mobile Park,37,4.2,Below average,4.5,1.5,9.3,1.5,2.7,5.5,2.0,,,,3.8,2.4,2.6,6.9,Pitcher vulnerability + Weather,False,204,0.4580555555555556,0.4580555555555556,187
188,Angel Genao,Cleveland Guardians,Detroit Tigers,Keider Montero,6,Progressive Field,60,4.1,Below average,5.3,3.2,4.0,3.2,3.7,6.6,5.0,73.75999999999999,7.3943149,195.0,8.3,4.9,9.3,9.2,Recent power + Weather,False,211,0.4575,0.4575,188
189,Esteury Ruiz,Miami Marlins,Chicago Cubs,Shota Imanaga,6,loanDepot park,135,4.1,Below average,2.4,5.6,9.0,5.6,7.1,6.5,5.0,83.12,3.2311292000000003,112.0,3.8,1.5,1.6,1.1,Pitcher vulnerability + Ballpark,False,141,0.45361111111111113,0.45361111111111113,189
190,Dane Myers,Cincinnati Reds,Milwaukee Brewers,Shane Drohan,1,Great American Ball Park,81,4.1,Below average,5.1,4.0,4.2,4.0,4.6,5.4,10.0,94.82,4.349597,291.0,8.3,2.9,7.1,7.7,Lineup context + Recent power,False,199,0.4516666666666667,0.4516666666666667,190
191,Angel Martínez,Cleveland Guardians,Detroit Tigers,Andrew Sears,5,Progressive Field,60,4.0,Below average,1.1,6.8,5.9,6.8,3.7,6.6,6.0,77.36,6.8972181,300.0,9.6,5.7,6.8,5.9,Recent power + Pitch-type matchup,False,237,0.45111111111111113,0.45111111111111113,191
192,Nick Gonzales,Pittsburgh Pirates,Los Angeles Angels,Ryan Johnson,4,PNC Park,74,4.0,Below average,4.0,2.5,8.5,2.5,4.3,6.5,7.0,78.8,2.7340324000000003,289.0,3.8,3.6,2.9,3.2,Pitcher vulnerability + Lineup context,False,177,0.45083333333333336,0.45083333333333336,192
193,Coby Mayo,Baltimore Orioles,Boston Red Sox,Ranger Suarez,2,Oriole Park at Camden Yards,110,4.0,Below average,2.8,9.3,2.6,9.3,6.0,6.5,9.0,83.12,3.4175405,279.0,8.3,9.4,5.8,2.7,Pitch-type matchup + Lineup context,False,188,0.4502777777777778,0.4502777777777778,193
194,Vaughn Grissom,Los Angeles Angels,Pittsburgh Pirates,Jared Jones,4,PNC Park,74,3.9,Below average,4.3,5.4,4.8,5.4,4.3,6.5,7.0,78.8,2.7340324000000003,289.0,7.0,8.1,4.4,2.6,Recent power + Lineup context,False,193,0.4502777777777778,0.4502777777777778,194
195,Isaac Collins,Kansas City Royals,Toronto Blue Jays,Jameson Taillon,8,Kauffman Stadium,168,3.9,Below average,1.3,2.8,9.9,2.8,8.6,5.5,3.0,96.98,8.2642343,177.0,3.8,4.0,3.2,7.4,Pitcher vulnerability + Ballpark,False,207,0.44694444444444453,0.44694444444444453,195
196,Carlos Cortes,Athletics,Seattle Mariners,Logan Gilbert,5,T-Mobile Park,37,3.9,Below average,8.0,2.7,5.7,2.7,2.7,5.5,6.0,,,,3.8,1.5,2.7,1.7,Hitter skill + Lineup context,False,153,0.44638888888888895,0.44638888888888895,196
197,LaMonte Wade Jr.,Houston Astros,Arizona Diamondbacks,Merrill Kelly,9,Daikin Park,111,3.9,Below average,1.7,4.0,8.2,4.0,6.0,5.5,2.0,,,,9.5,3.7,3.6,6.2,Recent power + Pitcher vulnerability,False,208,0.44500000000000006,0.44500000000000006,197
198,Nolan Arenado,Arizona Diamondbacks,Houston Astros,Cristian Javier,6,Daikin Park,111,3.8,Below average,2.2,7.8,6.8,7.8,6.0,5.5,5.0,,,,3.8,2.2,3.5,3.5,Pitch-type matchup + Pitcher vulnerability,False,184,0.44277777777777777,0.44277777777777777,198
199,Cody Freeman,Texas Rangers,Tampa Bay Rays,Nick Martinez,8,Globe Life Field,94,3.8,Below average,3.9,2.3,8.8,2.3,5.2,5.5,3.0,96.62,7.456452,167.0,3.8,2.4,6.4,1.5,Pitcher vulnerability + Weather,False,202,0.4425,0.4425,199
200,Brice Turang,Milwaukee Brewers,Cincinnati Reds,Rhett Lowder,6,Great American Ball Park,81,3.8,Below average,5.0,2.7,7.9,2.7,4.6,5.4,5.0,94.82,4.349597,291.0,3.8,3.2,1.8,2.3,Pitcher vulnerability + Weather,False,182,0.44000000000000006,0.44000000000000006,200
201,Sean Murphy,Atlanta Braves,Philadelphia Phillies,Cristopher Sánchez,7,Citizens Bank Park,115,3.7,Below average,2.6,4.4,5.1,4.4,6.2,6.5,4.0,81.5,2.8583066,315.0,9.9,7.8,5.7,7.5,Recent power + Weather,False,215,0.4386111111111112,0.4386111111111112,201
202,Luis Campusano,San Diego Padres,New York Yankees,Max Fried,8,Petco Park,105,3.7,Below average,9.0,2.6,2.8,2.6,5.7,5.5,3.0,,,,3.8,7.7,3.8,4.3,Hitter skill + Ballpark,False,157,0.43861111111111106,0.43861111111111106,202
203,Kaelen Culpepper,Minnesota Twins,Chicago White Sox,Erick Fedde,8,Rate Field,69,3.7,Below average,3.6,5.9,5.4,5.9,4.1,5.5,3.0,,,,3.8,3.8,6.9,6.5,Pitch-type matchup + Weather,False,238,0.43555555555555564,0.43555555555555564,203
204,Mookie Betts,Los Angeles Dodgers,Washington Nationals,Jackson Kent,2,UNIQLO Field at Dodger Stadium,124,3.6,Below average,7.2,5.2,1.3,5.2,6.6,5.5,9.0,,,,6.6,5.7,4.0,7.2,Lineup context + Hitter skill,False,155,0.43416666666666665,0.43416666666666665,204
205,Nathan Church,St. Louis Cardinals,Colorado Rockies,Ryan Feltner,9,Coors Field,207,3.6,Below average,3.8,5.7,6.5,5.7,10.0,5.5,2.0,,,,3.8,2.4,3.1,2.2,Ballpark + Pitcher vulnerability,False,162,0.43166666666666675,0.43166666666666675,205
206,José Ramírez,Cleveland Guardians,Detroit Tigers,Keider Montero,3,Progressive Field,60,3.6,Below average,5.7,3.0,4.0,3.0,3.7,6.6,8.0,73.75999999999999,7.3943149,195.0,7.4,1.5,7.7,7.6,Lineup context + Recent power,False,190,0.4313888888888889,0.4313888888888889,206
207,Henry Bolte,Athletics,Seattle Mariners,Logan Gilbert,1,T-Mobile Park,37,3.5,Below average,1.5,6.1,5.7,6.1,2.7,5.5,10.0,,,,8.7,4.3,6.0,6.2,Lineup context + Recent power,False,249,0.42916666666666675,0.42916666666666675,207
208,Oneil Cruz,Pittsburgh Pirates,Los Angeles Angels,Ryan Johnson,5,PNC Park,74,3.5,Below average,2.6,2.1,8.5,2.1,4.3,6.5,6.0,78.8,2.7340324000000003,289.0,3.8,8.7,2.2,3.6,Pitcher vulnerability + Weather,False,225,0.4280555555555556,0.4280555555555556,208
209,Nico Hoerner,Chicago Cubs,Miami Marlins,Janson Junk,6,loanDepot park,135,3.5,Below average,6.9,2.7,3.7,2.7,7.1,6.5,5.0,83.12,3.2311292000000003,112.0,8.0,4.1,3.6,3.4,Recent power + Ballpark,False,140,0.4219444444444445,0.4219444444444445,209
210,Dylan Crews,Washington Nationals,Los Angeles Dodgers,Blake Snell,3,UNIQLO Field at Dodger Stadium,124,3.4,Weak,7.0,5.0,1.3,5.0,6.6,5.5,8.0,,,,3.8,4.9,7.8,6.9,Lineup context + Hitter skill,False,176,0.42138888888888887,0.42138888888888887,210
211,Deyvison De Los Santos,Miami Marlins,Chicago Cubs,Shota Imanaga,7,loanDepot park,135,3.4,Weak,4.3,1.5,9.0,1.5,7.1,6.5,4.0,83.12,3.2311292000000003,112.0,3.8,1.5,1.0,1.0,Pitcher vulnerability + Ballpark,False,138,0.42000000000000004,0.42000000000000004,211
212,Garrett Mitchell,Milwaukee Brewers,Cincinnati Reds,Rhett Lowder,7,Great American Ball Park,81,3.4,Weak,4.4,2.2,7.9,2.2,4.6,5.4,4.0,94.82,4.349597,291.0,3.8,2.3,3.2,3.2,Pitcher vulnerability + Weather,False,210,0.41861111111111116,0.41861111111111116,212
213,Eduardo Valencia,Detroit Tigers,Cleveland Guardians,Foster Griffin,4,Progressive Field,60,3.4,Weak,2.0,7.9,4.5,7.9,3.7,6.6,7.0,77.36,6.8972181,300.0,3.8,8.9,4.5,3.8,Pitch-type matchup + Lineup context,False,242,0.4186111111111111,0.4186111111111111,213
214,Lane Thomas,Atlanta Braves,Philadelphia Phillies,Cristopher Sánchez,5,Citizens Bank Park,115,3.3,Weak,1.3,8.6,5.1,8.6,6.2,6.5,6.0,81.5,2.8583066,315.0,3.8,4.2,4.3,5.7,Pitch-type matchup + Weather,False,216,0.4180555555555555,0.4180555555555555,214
215,Jake McCarthy,Colorado Rockies,St. Louis Cardinals,Andre Pallante,1,Coors Field,207,3.3,Weak,4.1,7.4,2.0,7.4,10.0,5.5,10.0,,,,6.6,7.4,6.1,2.1,Ballpark + Lineup context,False,179,0.41722222222222227,0.41722222222222227,215
216,Taylor Walls,Tampa Bay Rays,Texas Rangers,Trevor Williams,9,Globe Life Field,94,3.3,Weak,4.0,2.3,7.6,2.3,5.2,5.5,2.0,96.62,7.456452,167.0,3.8,1.5,7.8,2.9,Pitcher vulnerability + Weather,False,223,0.41638888888888886,0.41638888888888886,216
217,Ben Malgeri,Detroit Tigers,Cleveland Guardians,Foster Griffin,7,Progressive Field,60,3.2,Weak,5.6,3.5,4.5,3.5,3.7,6.6,4.0,77.36,6.8972181,300.0,3.8,4.4,5.2,5.9,Weather + Hitter skill,False,214,0.4152777777777778,0.4152777777777778,217
218,Austin Hays,San Diego Padres,New York Yankees,Max Fried,6,Petco Park,105,3.2,Weak,3.0,9.0,2.8,9.0,5.7,5.5,5.0,,,,3.8,8.0,4.7,5.4,Pitch-type matchup + Ballpark,False,235,0.4147222222222222,0.4147222222222222,218
219,David Hamilton,Milwaukee Brewers,Cincinnati Reds,Rhett Lowder,9,Great American Ball Park,81,3.2,Weak,4.9,2.5,7.9,2.5,4.6,5.4,2.0,94.82,4.349597,291.0,3.8,1.5,2.4,1.2,Pitcher vulnerability + Weather,False,200,0.4127777777777778,0.4127777777777778,219
220,Jarren Duran,Boston Red Sox,Baltimore Orioles,Shane Baz,7,Oriole Park at Camden Yards,110,3.1,Weak,4.7,4.5,2.3,4.5,6.0,6.5,4.0,83.12,3.4175405,279.0,7.8,5.9,8.1,8.5,Recent power + Weather,False,224,0.4094444444444445,0.4094444444444445,220
221,Geraldo Perdomo,Arizona Diamondbacks,Houston Astros,Cristian Javier,1,Daikin Park,111,3.1,Weak,3.0,3.4,6.8,3.4,6.0,5.5,10.0,,,,3.8,1.5,5.4,4.8,Lineup context + Pitcher vulnerability,False,198,0.40722222222222226,0.40722222222222226,221
222,Brian Navarreto,Miami Marlins,Chicago Cubs,Shota Imanaga,9,loanDepot park,135,3.1,Weak,3.3,1.5,9.0,1.5,7.1,6.5,2.0,83.12,3.2311292000000003,112.0,3.8,4.6,1.1,1.2,Pitcher vulnerability + Ballpark,False,173,0.40555555555555556,0.40555555555555556,222
223,Gleyber Torres,Detroit Tigers,Cleveland Guardians,Foster Griffin,1,Progressive Field,60,3.0,Weak,2.0,6.2,4.5,6.2,3.7,6.6,10.0,77.36,6.8972181,300.0,3.8,4.0,8.5,6.6,Lineup context + Weather,False,251,0.40444444444444444,0.40444444444444444,223
224,David Fry,Cleveland Guardians,Detroit Tigers,Andrew Sears,6,Progressive Field,60,3.0,Weak,1.2,7.7,5.9,7.7,3.7,6.6,5.0,77.36,6.8972181,300.0,3.8,5.6,2.8,3.3,Pitch-type matchup + Weather,False,246,0.39916666666666667,0.39916666666666667,224
225,Ryan McMahon,New York Yankees,San Diego Padres,Walker Buehler,8,Petco Park,105,3.0,Weak,1.8,4.2,7.1,4.2,5.7,5.5,3.0,,,,3.8,3.4,4.5,7.3,Pitcher vulnerability + Ballpark,False,248,0.39777777777777773,0.39777777777777773,225
226,Myles Straw,Toronto Blue Jays,Kansas City Royals,Daniel Lynch IV,9,Kauffman Stadium,168,2.9,Weak,6.2,1.5,6.2,1.5,8.6,5.5,2.0,96.98,8.2642343,177.0,3.8,2.8,2.0,1.4,Ballpark + Hitter skill,False,164,0.39527777777777784,0.39527777777777784,226
227,Christian Moore,Los Angeles Angels,Pittsburgh Pirates,Jared Jones,6,PNC Park,74,2.9,Weak,6.1,1.5,4.8,1.5,4.3,6.5,5.0,78.8,2.7340324000000003,289.0,3.8,3.8,7.0,3.1,Weather + Hitter skill,False,213,0.3944444444444445,0.3944444444444445,227
228,Brady House,Washington Nationals,Los Angeles Dodgers,Blake Snell,5,UNIQLO Field at Dodger Stadium,124,2.9,Weak,6.1,4.3,1.3,4.3,6.6,5.5,6.0,,,,8.3,4.2,7.1,6.4,Recent power + Ballpark,False,196,0.39166666666666666,0.39166666666666666,228
229,Ian Happ,Chicago Cubs,Miami Marlins,Janson Junk,5,loanDepot park,135,2.9,Weak,4.1,5.8,3.7,5.8,7.1,6.5,6.0,83.12,3.2311292000000003,112.0,3.8,6.3,2.5,3.2,Ballpark + Weather,False,187,0.3888888888888889,0.3888888888888889,229
230,Bryan Torres,St. Louis Cardinals,Colorado Rockies,Ryan Feltner,1,Coors Field,207,2.8,Weak,2.9,4.2,6.5,4.2,10.0,5.5,10.0,,,,3.8,1.5,1.6,2.5,Ballpark + Lineup context,False,175,0.3880555555555556,0.3880555555555556,230
231,Spencer Horwitz,Pittsburgh Pirates,Los Angeles Angels,Ryan Johnson,1,PNC Park,74,2.8,Weak,1.7,2.1,8.5,2.1,4.3,6.5,10.0,78.8,2.7340324000000003,289.0,3.8,1.5,2.9,5.2,Lineup context + Pitcher vulnerability,False,231,0.3869444444444445,0.3869444444444445,231
232,Blaze Alexander,Baltimore Orioles,Boston Red Sox,Ranger Suarez,1,Oriole Park at Camden Yards,110,2.8,Weak,5.1,4.6,2.6,4.6,6.0,6.5,10.0,83.12,3.4175405,279.0,3.8,3.3,8.3,3.7,Lineup context + Weather,False,197,0.3861111111111111,0.3861111111111111,232
233,Jake Mangum,Pittsburgh Pirates,Los Angeles Angels,Ryan Johnson,7,PNC Park,74,2.7,Weak,1.9,3.5,8.5,3.5,4.3,6.5,4.0,78.8,2.7340324000000003,289.0,3.8,2.2,2.7,1.6,Pitcher vulnerability + Weather,False,234,0.3858333333333334,0.3858333333333334,233
234,Austin Riley,Atlanta Braves,Philadelphia Phillies,Cristopher Sánchez,8,Citizens Bank Park,115,2.7,Weak,3.9,2.4,5.1,2.4,6.2,6.5,3.0,81.5,2.8583066,315.0,3.8,7.4,5.2,5.8,Weather + Ballpark,False,229,0.3847222222222222,0.3847222222222222,234
235,Wilyer Abreu,Boston Red Sox,Baltimore Orioles,Shane Baz,4,Oriole Park at Camden Yards,110,2.7,Weak,3.2,6.0,2.3,6.0,6.0,6.5,7.0,83.12,3.4175405,279.0,3.8,7.2,7.9,6.6,Lineup context + Weather,False,247,0.3786111111111111,0.3786111111111111,235
236,Mickey Moniak,Colorado Rockies,St. Louis Cardinals,Andre Pallante,2,Coors Field,207,2.6,Weak,2.2,8.8,2.0,8.8,10.0,5.5,9.0,,,,3.8,3.7,8.9,3.8,Ballpark + Lineup context,False,230,0.3777777777777778,0.3777777777777778,236
237,Adley Rutschman,Boston Red Sox,Baltimore Orioles,Shane Baz,3,Oriole Park at Camden Yards,110,2.6,Weak,4.8,3.6,2.3,3.6,6.0,6.5,8.0,83.12,3.4175405,279.0,9.3,6.4,4.1,5.1,Recent power + Lineup context,False,212,0.37583333333333335,0.37583333333333335,237
238,Jared Serna,Miami Marlins,Chicago Cubs,Shota Imanaga,8,loanDepot park,135,2.6,Weak,2.1,1.5,9.0,1.5,7.1,6.5,3.0,83.12,3.2311292000000003,112.0,3.8,1.5,4.3,1.1,Pitcher vulnerability + Ballpark,False,201,0.375,0.375,238
239,Kyle Tucker,Los Angeles Dodgers,Washington Nationals,Jackson Kent,8,UNIQLO Field at Dodger Stadium,124,2.5,Poor,8.5,4.1,1.3,4.1,6.6,5.5,3.0,,,,3.8,1.5,3.0,4.4,Hitter skill + Ballpark,False,166,0.37222222222222223,0.37222222222222223,239
240,Pedro Ramírez,Chicago Cubs,Miami Marlins,Janson Junk,7,loanDepot park,135,2.5,Poor,3.4,3.8,3.7,3.8,7.1,6.5,4.0,83.12,3.2311292000000003,112.0,8.0,5.9,5.8,4.4,Recent power + Ballpark,False,222,0.3711111111111111,0.3711111111111111,240
241,Jung Hoo Lee,San Francisco Giants,New York Mets,Nolan McLean,5,Citi Field,101,2.5,Poor,4.2,3.4,3.1,3.4,5.5,6.5,6.0,78.98,3.9146373,297.0,3.8,5.6,6.5,7.0,Weather + Lineup context,False,243,0.3616666666666667,0.3616666666666667,241
242,Manny Machado,San Diego Padres,New York Yankees,Max Fried,3,Petco Park,105,2.4,Poor,3.7,6.1,2.8,6.1,5.7,5.5,8.0,,,,3.8,2.2,7.3,3.8,Lineup context + Pitch-type matchup,False,240,0.35944444444444446,0.35944444444444446,242
243,J.T. Realmuto,Philadelphia Phillies,Atlanta Braves,Chris Sale,8,Citizens Bank Park,115,2.4,Poor,2.5,8.3,1.7,8.3,6.2,6.5,3.0,81.5,2.8583066,315.0,7.8,4.8,4.0,5.0,Pitch-type matchup + Recent power,False,244,0.35333333333333333,0.35333333333333333,243
244,Edmundo Sosa,Philadelphia Phillies,Atlanta Braves,Chris Sale,6,Citizens Bank Park,115,2.4,Poor,1.4,6.7,1.7,6.7,6.2,6.5,5.0,81.5,2.8583066,315.0,9.8,8.5,6.6,6.6,Recent power + Pitch-type matchup,False,264,0.3522222222222222,0.3522222222222222,244
245,John Peck,Detroit Tigers,Cleveland Guardians,Foster Griffin,8,Progressive Field,60,2.3,Poor,2.5,1.5,4.5,1.5,3.7,6.6,3.0,77.36,6.8972181,300.0,3.8,9.7,9.4,7.3,Weather + Pitcher vulnerability,False,281,0.3480555555555555,0.3480555555555555,245
246,Chandler Simpson,Tampa Bay Rays,Texas Rangers,Trevor Williams,6,Globe Life Field,94,2.3,Poor,3.4,1.5,7.6,1.5,5.2,5.5,5.0,96.62,7.456452,167.0,3.8,1.5,1.2,1.4,Pitcher vulnerability + Weather,False,239,0.34750000000000003,0.34750000000000003,246
247,Yohandy Morales,Washington Nationals,Los Angeles Dodgers,Blake Snell,6,UNIQLO Field at Dodger Stadium,124,2.3,Poor,4.2,1.5,1.3,1.5,6.6,5.5,5.0,,,,9.7,9.8,9.0,8.3,Recent power + Ballpark,False,261,0.34166666666666673,0.34166666666666673,247
248,Gunnar Henderson,Baltimore Orioles,Boston Red Sox,Ranger Suarez,5,Oriole Park at Camden Yards,110,2.3,Poor,3.5,4.5,2.6,4.5,6.0,6.5,6.0,83.12,3.4175405,279.0,9.3,4.7,3.5,3.6,Recent power + Weather,False,236,0.33972222222222226,0.33972222222222226,248
249,Carlos Narváez,Baltimore Orioles,Boston Red Sox,Ranger Suarez,8,Oriole Park at Camden Yards,110,2.2,Poor,7.5,1.5,2.6,1.5,6.0,6.5,3.0,83.12,3.4175405,279.0,3.8,3.9,2.9,2.1,Hitter skill + Weather,False,192,0.33749999999999997,0.33749999999999997,249
250,Xander Bogaerts,San Diego Padres,New York Yankees,Max Fried,7,Petco Park,105,2.2,Poor,3.0,3.2,2.8,3.2,5.7,5.5,4.0,,,,3.8,7.5,7.1,10.0,Ballpark + Weather,False,273,0.3352777777777778,0.3352777777777778,250
251,Moisés Ballesteros,Los Angeles Angels,Pittsburgh Pirates,Jared Jones,5,PNC Park,74,2.2,Poor,1.6,2.8,4.8,2.8,4.3,6.5,6.0,78.8,2.7340324000000003,289.0,8.0,5.6,6.8,4.0,Recent power + Weather,False,269,0.33472222222222225,0.33472222222222225,251
252,Charles McAdoo,Toronto Blue Jays,Kansas City Royals,Daniel Lynch IV,6,Kauffman Stadium,168,2.1,Poor,3.2,1.5,6.2,1.5,8.6,5.5,5.0,96.98,8.2642343,177.0,3.8,3.6,2.2,2.8,Ballpark + Pitcher vulnerability,False,232,0.3336111111111112,0.3336111111111112,252
253,Nick Morabito,New York Mets,San Francisco Giants,Matt Wilkinson,9,Citi Field,101,2.1,Poor,6.8,1.5,3.4,1.5,5.5,6.5,2.0,78.98,3.9146373,297.0,3.8,1.5,2.0,3.9,Hitter skill + Weather,False,209,0.33,0.33,253
254,Osleivis Basabe,San Francisco Giants,New York Mets,Nolan McLean,7,Citi Field,101,2.1,Poor,2.9,4.8,3.1,4.8,5.5,6.5,4.0,78.98,3.9146373,297.0,8.3,3.8,4.2,2.8,Recent power + Weather,False,252,0.3261111111111112,0.3261111111111112,254
255,Enrique Hernández,Los Angeles Dodgers,Washington Nationals,Jackson Kent,9,UNIQLO Field at Dodger Stadium,124,2.0,Poor,7.3,1.5,1.3,1.5,6.6,5.5,2.0,,,,3.8,3.4,4.9,7.4,Hitter skill + Ballpark,False,228,0.3233333333333333,0.3233333333333333,255
256,Turner Hill,San Francisco Giants,New York Mets,Nolan McLean,4,Citi Field,101,2.0,Poor,4.4,1.5,3.1,1.5,5.5,6.5,7.0,78.98,3.9146373,297.0,3.8,3.9,6.6,5.8,Lineup context + Weather,False,255,0.3175,0.3175,256
257,Troy Johnston,Colorado Rockies,St. Louis Cardinals,Andre Pallante,7,Coors Field,207,2.0,Poor,5.5,3.5,2.0,3.5,10.0,5.5,4.0,,,,3.8,3.2,3.7,2.4,Ballpark + Hitter skill,False,219,0.31305555555555564,0.31305555555555564,257
258,Eli White,Boston Red Sox,Baltimore Orioles,Shane Baz,9,Oriole Park at Camden Yards,110,1.9,Poor,3.4,6.4,2.3,6.4,6.0,6.5,2.0,83.12,3.4175405,279.0,3.8,6.2,1.7,1.4,Weather + Pitch-type matchup,False,256,0.3091666666666667,0.3091666666666667,258
259,Trevor Story,Boston Red Sox,Baltimore Orioles,Shane Baz,8,Oriole Park at Camden Yards,110,1.9,Poor,5.3,1.5,2.3,1.5,6.0,6.5,3.0,83.12,3.4175405,279.0,3.8,9.3,4.6,2.4,Weather + Ballpark,False,257,0.3083333333333333,0.3083333333333333,259
260,Drew Cavanaugh,San Francisco Giants,New York Mets,Nolan McLean,6,Citi Field,101,1.9,Poor,5.1,1.5,3.1,1.5,5.5,6.5,5.0,78.98,3.9146373,297.0,3.8,4.1,4.7,2.3,Weather + Ballpark,False,245,0.3025,0.3025,260
261,Bryan De La Cruz,Philadelphia Phillies,Atlanta Braves,Chris Sale,7,Citizens Bank Park,115,1.8,Poor,2.7,5.0,1.7,5.0,6.2,6.5,4.0,81.5,2.8583066,315.0,3.8,4.6,9.4,4.5,Weather + Ballpark,False,268,0.30138888888888893,0.30138888888888893,261
262,Connor Norby,Colorado Rockies,St. Louis Cardinals,Andre Pallante,6,Coors Field,207,1.8,Poor,3.3,1.5,2.0,1.5,10.0,5.5,5.0,,,,3.8,9.8,9.8,5.1,Ballpark + Weather,False,270,0.30138888888888893,0.30138888888888893,262
263,Wade Meckler,Los Angeles Angels,Pittsburgh Pirates,Jared Jones,3,PNC Park,74,1.8,Poor,2.8,1.5,4.8,1.5,4.3,6.5,8.0,78.8,2.7340324000000003,289.0,3.8,1.5,4.8,4.6,Lineup context + Weather,False,265,0.29444444444444445,0.29444444444444445,263
264,Nasim Nuñez,Washington Nationals,Los Angeles Dodgers,Blake Snell,9,UNIQLO Field at Dodger Stadium,124,1.8,Poor,6.4,2.4,1.3,2.4,6.6,5.5,2.0,,,,3.8,5.2,1.8,2.8,Ballpark + Hitter skill,False,241,0.2830555555555556,0.2830555555555556,264
265,Edwin Arroyo,Cincinnati Reds,Milwaukee Brewers,Shane Drohan,9,Great American Ball Park,81,1.7,Poor,1.2,1.5,4.2,1.5,4.6,5.4,2.0,94.82,4.349597,291.0,3.8,8.5,6.3,9.0,Weather + Ballpark,False,288,0.28138888888888886,0.28138888888888886,265
266,Brett Bateman,Toronto Blue Jays,Kansas City Royals,Daniel Lynch IV,1,Kauffman Stadium,168,1.7,Poor,1.6,1.5,6.2,1.5,8.6,5.5,10.0,96.98,8.2642343,177.0,3.8,1.5,1.3,1.6,Lineup context + Ballpark,False,253,0.27972222222222226,0.27972222222222226,266
267,Steven Kwan,Cleveland Guardians,Detroit Tigers,Andrew Sears,1,Progressive Field,60,1.7,Poor,2.1,1.5,5.9,1.5,3.7,6.6,10.0,77.36,6.8972181,300.0,3.8,2.0,1.1,1.7,Lineup context + Weather,False,260,0.27916666666666673,0.27916666666666673,267
