model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,input_model_rank,v2_score,ranking_score,v2_rank
180,Julio Rodríguez,Seattle Mariners,Athletics,Gage Jump,3,T-Mobile Park,37,4.0,Below average,5.1,4.4,4.2,4.4,2.7,5.5,8.0,,,,3.4,7.7,5.9,5.8,Lineup context + Weather,False,206,0.43138888888888893,0.43138888888888893,180
181,Andruw Monasterio,Boston Red Sox,Baltimore Orioles,Kyle Bradish,8,Oriole Park at Camden Yards,110,4.0,Below average,7.2,2.0,4.8,2.0,6.0,6.5,3.0,78.98,4.8466938,34.0,3.4,2.0,6.5,4.9,Hitter skill + Weather,False,159,0.4288888888888889,0.4288888888888889,181
182,Bryce Harper,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,3,Citizens Bank Park,115,3.9,Below average,3.6,8.1,2.7,8.1,6.2,6.6,8.0,77.18,5.530201900000001,24.0,3.4,6.8,4.2,7.6,Pitch-type matchup + Lineup context,False,187,0.42722222222222217,0.42722222222222217,182
183,Christian Koss,San Francisco Giants,New York Mets,Christian Scott,9,Citi Field,101,3.9,Below average,2.9,6.3,5.7,6.3,5.5,6.5,2.0,73.58,3.728226,9.0,9.4,4.7,3.4,1.2,Recent power + Weather,False,192,0.42694444444444446,0.42694444444444446,183
184,Cole Carrigg,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,3,Coors Field,207,3.9,Below average,7.4,4.3,2.1,4.3,10.0,5.9,8.0,87.26,4.349597,46.0,7.8,5.2,2.7,2.6,Ballpark + Lineup context,False,115,0.42666666666666664,0.42666666666666664,184
185,Jeremy Peña,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,1,Daikin Park,111,3.8,Below average,4.3,6.5,3.6,6.5,6.0,5.5,10.0,,,,3.4,8.2,4.3,3.2,Lineup context + Pitch-type matchup,False,182,0.4258333333333334,0.4258333333333334,185
186,Brandon Lowe,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,2,PNC Park,74,3.8,Below average,5.3,6.7,1.8,6.7,4.3,6.6,9.0,76.82,7.3943149,56.0,6.9,4.9,4.8,6.7,Lineup context + Recent power,False,186,0.42444444444444435,0.42444444444444435,186
187,Mike Trout,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,2,PNC Park,74,3.8,Below average,7.3,3.9,3.3,3.9,4.3,6.6,9.0,76.82,7.3943149,56.0,3.4,5.4,1.7,3.5,Lineup context + Hitter skill,False,155,0.41972222222222216,0.41972222222222216,187
188,Ben Malgeri,Detroit Tigers,Cleveland Guardians,Gavin Williams,7,Progressive Field,60,3.7,Below average,2.0,3.3,7.5,3.3,3.7,6.7,4.0,74.3,10.0662102,46.0,3.4,4.4,5.9,8.2,Pitcher vulnerability + Weather,False,220,0.4180555555555556,0.4180555555555556,188
189,Bryson Stott,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,6,Citizens Bank Park,115,3.7,Below average,8.3,2.7,2.7,2.7,6.2,6.6,5.0,77.18,5.530201900000001,24.0,7.5,3.2,1.7,4.6,Hitter skill + Recent power,False,121,0.4166666666666667,0.4166666666666667,189
190,Chandler Simpson,Tampa Bay Rays,Texas Rangers,MacKenzie Gore,5,Globe Life Field,94,3.7,Below average,7.7,1.4,6.0,1.4,5.2,5.3,6.0,96.08,3.9767744,72.0,3.4,1.5,1.1,1.5,Hitter skill + Pitcher vulnerability,False,147,0.41555555555555557,0.41555555555555557,190
191,Ildemaro Vargas,Arizona Diamondbacks,Houston Astros,Peter Lambert,8,Daikin Park,111,3.6,Below average,5.5,2.7,5.4,2.7,6.0,5.5,3.0,,,,3.4,5.0,6.4,3.1,Ballpark + Hitter skill,False,185,0.41416666666666674,0.41416666666666674,191
192,Colson Montgomery,Chicago White Sox,Minnesota Twins,Bailey Ober,5,Rate Field,69,3.6,Below average,1.0,6.8,3.9,6.8,4.1,5.5,6.0,,,,9.4,7.1,9.0,7.9,Recent power + Pitch-type matchup,False,246,0.4122222222222222,0.4122222222222222,192
193,Nasim Nuñez,Washington Nationals,Los Angeles Dodgers,Justin Wrobleski,9,UNIQLO Field at Dodger Stadium,124,3.6,Below average,2.3,2.0,9.3,2.0,6.6,5.5,2.0,,,,3.4,5.3,2.4,2.6,Pitcher vulnerability + Ballpark,False,195,0.40638888888888886,0.40638888888888886,193
194,Pedro Ramírez,Chicago Cubs,Miami Marlins,Tyler Phillips,7,loanDepot park,135,3.5,Below average,3.2,1.9,7.2,1.9,7.1,6.6,4.0,84.56,5.0331051,225.0,3.4,5.9,5.3,3.8,Pitcher vulnerability + Ballpark,False,190,0.4044444444444445,0.4044444444444445,194
195,Cooper Pratt,Milwaukee Brewers,Cincinnati Reds,Brady Singer,7,Great American Ball Park,81,3.5,Below average,7.1,2.3,4.5,2.3,4.6,6.6,4.0,78.25999999999999,8.2642343,50.0,6.9,2.5,2.4,1.6,Hitter skill + Recent power,False,156,0.4033333333333334,0.4033333333333334,195
196,Alika Williams,Athletics,Seattle Mariners,Bryan Woo,8,T-Mobile Park,37,3.5,Below average,1.6,4.6,6.9,4.6,2.7,5.5,3.0,,,,9.5,1.5,8.9,1.8,Recent power + Pitcher vulnerability,False,233,0.40055555555555555,0.40055555555555555,196
197,Austin Wells,New York Yankees,San Diego Padres,Michael King,9,Petco Park,105,3.4,Weak,1.8,7.5,5.1,7.5,5.7,5.5,2.0,,,,3.4,3.9,5.1,6.9,Pitch-type matchup + Ballpark,False,226,0.39972222222222215,0.39972222222222215,197
198,Isaac Collins,Kansas City Royals,Toronto Blue Jays,Spencer Arrighetti,7,Kauffman Stadium,168,3.4,Weak,2.0,2.1,8.7,2.1,8.6,5.3,4.0,92.12,2.7340324000000003,159.0,3.4,4.1,2.1,5.4,Pitcher vulnerability + Ballpark,False,202,0.39888888888888896,0.39888888888888896,198
199,Petey Halpin,Cleveland Guardians,Detroit Tigers,Jackson Jobe,8,Progressive Field,60,3.4,Weak,2.9,4.2,7.8,4.2,3.7,6.7,3.0,74.3,10.0662102,46.0,3.4,3.0,1.8,1.3,Pitcher vulnerability + Weather,False,201,0.39805555555555555,0.39805555555555555,199
200,Griffin Conine,Miami Marlins,Chicago Cubs,Clay Holmes,2,loanDepot park,135,3.3,Weak,4.8,8.3,1.2,8.3,7.1,6.6,9.0,84.56,5.0331051,225.0,7.5,2.9,1.9,5.0,Lineup context + Pitch-type matchup,False,160,0.39777777777777773,0.39777777777777773,200
201,Jakob Marsee,Miami Marlins,Chicago Cubs,Clay Holmes,4,loanDepot park,135,3.3,Weak,5.7,4.4,1.2,4.4,7.1,6.6,7.0,84.56,5.0331051,225.0,8.0,5.7,6.3,7.4,Recent power + Ballpark,False,180,0.3975,0.3975,201
202,Mickey Gasper,Boston Red Sox,Baltimore Orioles,Kyle Bradish,2,Oriole Park at Camden Yards,110,3.3,Weak,1.9,3.5,4.8,3.5,6.0,6.5,9.0,78.98,4.8466938,34.0,9.0,7.6,4.5,8.1,Recent power + Lineup context,False,212,0.3963888888888889,0.3963888888888889,202
203,Tommy Edman,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,1,UNIQLO Field at Dodger Stadium,124,3.2,Weak,7.4,4.1,1.5,4.1,6.6,5.5,10.0,,,,5.9,3.7,3.7,4.3,Lineup context + Hitter skill,False,153,0.3944444444444445,0.3944444444444445,203
204,J.P. Crawford,Seattle Mariners,Athletics,Gage Jump,5,T-Mobile Park,37,3.2,Weak,8.1,2.2,4.2,2.2,2.7,5.5,6.0,,,,3.4,1.5,2.7,2.0,Hitter skill + Lineup context,False,178,0.39305555555555555,0.39305555555555555,204
205,Trea Turner,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,2,Citizens Bank Park,115,3.2,Weak,6.5,3.2,2.7,3.2,6.2,6.6,9.0,77.18,5.530201900000001,24.0,3.4,5.8,3.2,5.0,Lineup context + Weather,False,168,0.3897222222222222,0.3897222222222222,205
206,Dustin Harris,San Diego Padres,New York Yankees,Gerrit Cole,7,Petco Park,105,3.1,Weak,3.7,1.4,6.3,1.4,5.7,5.5,4.0,,,,3.4,1.5,10.0,6.5,Pitcher vulnerability + Ballpark,False,216,0.3877777777777779,0.3877777777777779,206
207,Josh Bell,Minnesota Twins,Chicago White Sox,Bryan Hudson,4,Rate Field,69,3.1,Weak,4.2,5.9,2.4,5.9,4.1,5.5,7.0,,,,6.3,3.5,7.1,7.0,Lineup context + Recent power,False,224,0.38777777777777783,0.38777777777777783,207
208,Cody Freeman,Texas Rangers,Tampa Bay Rays,Ian Seymour,9,Globe Life Field,94,3.1,Weak,2.7,2.9,8.1,2.9,5.2,5.3,2.0,96.08,3.9767744,72.0,3.4,2.1,4.5,1.4,Pitcher vulnerability + Weather,False,217,0.3805555555555556,0.3805555555555556,208
209,Michael Arroyo,Seattle Mariners,Athletics,Gage Jump,8,T-Mobile Park,37,3.0,Weak,2.8,5.5,4.2,5.5,2.7,5.5,3.0,,,,5.5,5.5,5.5,5.5,Pitch-type matchup + Weather,False,245,0.3705555555555556,0.3705555555555556,209
210,Rece Hinds,Baltimore Orioles,Boston Red Sox,Payton Tolle,6,Oriole Park at Camden Yards,110,3.0,Weak,5.2,1.4,6.6,1.4,6.0,6.5,5.0,78.98,4.8466938,34.0,3.4,1.5,1.0,1.0,Pitcher vulnerability + Weather,False,175,0.3672222222222223,0.3672222222222223,210
211,Nick Fortes,Tampa Bay Rays,Texas Rangers,MacKenzie Gore,9,Globe Life Field,94,3.0,Weak,2.6,4.7,6.0,4.7,5.2,5.3,2.0,96.08,3.9767744,72.0,3.4,4.1,5.2,1.7,Pitcher vulnerability + Weather,False,234,0.36527777777777776,0.36527777777777776,211
212,Joe Mack,Miami Marlins,Chicago Cubs,Clay Holmes,6,loanDepot park,135,2.9,Weak,4.6,7.4,1.2,7.4,7.1,6.6,5.0,84.56,5.0331051,225.0,3.4,2.2,8.4,3.4,Pitch-type matchup + Ballpark,False,196,0.36416666666666664,0.36416666666666664,212
213,Sam Antonacci,Chicago White Sox,Minnesota Twins,Bailey Ober,1,Rate Field,69,2.9,Weak,4.2,4.8,3.9,4.8,4.1,5.5,10.0,,,,3.4,2.7,1.3,6.0,Lineup context + Weather,False,210,0.3622222222222223,0.3622222222222223,213
214,Jesús Sánchez,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,4,Kauffman Stadium,168,2.9,Weak,5.9,1.8,3.0,1.8,8.6,5.3,7.0,92.12,2.7340324000000003,159.0,3.4,8.1,2.0,6.0,Ballpark + Lineup context,False,198,0.36055555555555563,0.36055555555555563,214
215,Kyle Tucker,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,6,UNIQLO Field at Dodger Stadium,124,2.8,Weak,6.6,3.4,1.5,3.4,6.6,5.5,5.0,,,,6.9,2.8,3.5,7.2,Recent power + Hitter skill,False,191,0.3602777777777778,0.3602777777777778,215
216,Ethan Salas,San Diego Padres,New York Yankees,Gerrit Cole,9,Petco Park,105,2.8,Weak,4.0,1.4,6.3,1.4,5.7,5.5,2.0,,,,3.4,1.5,1.4,9.6,Pitcher vulnerability + Ballpark,False,214,0.36000000000000004,0.36000000000000004,216
217,Daulton Varsho,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,7,Daikin Park,111,2.8,Weak,3.5,4.6,3.6,4.6,6.0,5.5,4.0,,,,3.4,6.9,6.0,4.5,Ballpark + Weather,False,225,0.3594444444444445,0.3594444444444445,217
218,Braden Montgomery,Chicago White Sox,Minnesota Twins,Bailey Ober,6,Rate Field,69,2.7,Weak,3.8,3.6,3.9,3.6,4.1,5.5,5.0,,,,7.8,4.2,4.1,5.4,Recent power + Weather,False,231,0.3588888888888889,0.3588888888888889,218
219,Ryan Jeffers,Minnesota Twins,Chicago White Sox,Bryan Hudson,3,Rate Field,69,2.7,Weak,1.7,7.9,2.4,7.9,4.1,5.5,8.0,,,,10.0,7.0,4.7,1.9,Recent power + Lineup context,False,240,0.35833333333333334,0.35833333333333334,219
220,Vladimir Guerrero Jr.,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,3,Kauffman Stadium,168,2.7,Weak,1.8,4.0,3.0,4.0,8.6,5.3,8.0,92.12,2.7340324000000003,159.0,6.3,6.9,8.9,9.2,Ballpark + Lineup context,False,241,0.3577777777777778,0.3577777777777778,220
221,Carlos Cortes,Athletics,Seattle Mariners,Bryan Woo,5,T-Mobile Park,37,2.6,Weak,3.5,2.6,6.9,2.6,2.7,5.5,6.0,,,,3.4,1.5,2.6,1.9,Pitcher vulnerability + Lineup context,False,221,0.35444444444444445,0.35444444444444445,221
222,Gunnar Henderson,Baltimore Orioles,Boston Red Sox,Payton Tolle,5,Oriole Park at Camden Yards,110,2.6,Weak,1.6,4.3,6.6,4.3,6.0,6.5,6.0,78.98,4.8466938,34.0,3.4,2.9,2.2,3.0,Pitcher vulnerability + Weather,False,209,0.3519444444444445,0.3519444444444445,222
223,Sean Keys,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,6,Kauffman Stadium,168,2.6,Weak,1.3,2.8,3.0,2.8,8.6,5.3,5.0,92.12,2.7340324000000003,159.0,9.0,9.6,9.9,9.8,Recent power + Ballpark,False,256,0.3511111111111112,0.3511111111111112,223
224,Ryan McMahon,New York Yankees,San Diego Padres,Michael King,8,Petco Park,105,2.5,Poor,2.0,4.8,5.1,4.8,5.7,5.5,3.0,,,,3.4,3.5,4.4,7.1,Ballpark + Weather,False,239,0.35055555555555556,0.35055555555555556,224
225,Justin Crawford,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,8,Citizens Bank Park,115,2.5,Poor,6.7,1.4,2.7,1.4,6.2,6.6,3.0,77.18,5.530201900000001,24.0,3.4,1.5,8.7,4.3,Hitter skill + Weather,False,194,0.3463888888888888,0.3463888888888888,225
226,Christian Vázquez,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,9,Daikin Park,111,2.5,Poor,4.5,5.7,3.6,5.7,6.0,5.5,2.0,,,,3.4,4.5,1.4,1.2,Ballpark + Pitch-type matchup,False,203,0.3458333333333334,0.3458333333333334,226
227,Ezequiel Tovar,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,9,Coors Field,207,2.4,Poor,3.2,5.6,2.1,5.6,10.0,5.9,2.0,87.26,4.349597,46.0,3.4,9.8,7.1,2.7,Ballpark + Weather,False,227,0.3447222222222222,0.3447222222222222,227
228,George Lombard Jr.,New York Yankees,San Diego Padres,Michael King,7,Petco Park,105,2.4,Poor,4.5,1.4,5.1,1.4,5.7,5.5,4.0,,,,3.4,3.7,5.4,3.5,Ballpark + Weather,False,218,0.3433333333333334,0.3433333333333334,228
229,Josh Smith,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,7,Kauffman Stadium,168,2.4,Poor,4.9,2.6,3.0,2.6,8.6,5.3,4.0,92.12,2.7340324000000003,159.0,8.5,7.7,2.2,1.3,Ballpark + Recent power,False,204,0.3411111111111112,0.3411111111111112,229
230,Josh Naylor,Seattle Mariners,Athletics,Gage Jump,6,T-Mobile Park,37,2.3,Poor,4.1,3.6,4.2,3.6,2.7,5.5,5.0,,,,3.4,2.7,7.7,2.0,Weather + Lineup context,False,238,0.3408333333333334,0.3408333333333334,230
231,Bryan Reynolds,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,3,PNC Park,74,2.3,Poor,1.4,5.0,1.8,5.0,4.3,6.6,8.0,76.82,7.3943149,56.0,6.1,9.2,9.4,9.4,Lineup context + Weather,False,261,0.34027777777777773,0.34027777777777773,231
232,Christian Moore,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,6,PNC Park,74,2.3,Poor,5.8,1.4,3.3,1.4,4.3,6.6,5.0,76.82,7.3943149,56.0,3.4,3.6,6.7,2.8,Weather + Hitter skill,False,213,0.3322222222222222,0.3322222222222222,232
233,Troy Johnston,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,2,Coors Field,207,2.2,Poor,6.1,2.4,2.1,2.4,10.0,5.9,9.0,87.26,4.349597,46.0,3.4,3.2,3.9,2.5,Ballpark + Lineup context,False,183,0.3269444444444444,0.3269444444444444,233
234,Christian Walker,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,5,Daikin Park,111,2.2,Poor,3.4,3.4,3.6,3.4,6.0,5.5,6.0,,,,3.4,3.1,5.6,6.4,Ballpark + Lineup context,False,232,0.3261111111111112,0.3261111111111112,234
235,Trevor Larnach,Minnesota Twins,Chicago White Sox,Bryan Hudson,7,Rate Field,69,2.2,Poor,1.2,6.5,2.4,6.5,4.1,5.5,4.0,,,,3.4,6.0,9.2,8.5,Pitch-type matchup + Weather,False,264,0.32555555555555565,0.32555555555555565,235
236,Leody Taveras,Baltimore Orioles,Boston Red Sox,Payton Tolle,7,Oriole Park at Camden Yards,110,2.1,Poor,1.2,3.8,6.6,3.8,6.0,6.5,4.0,78.98,4.8466938,34.0,3.4,2.2,3.0,2.7,Pitcher vulnerability + Weather,False,229,0.3244444444444445,0.3244444444444445,236
237,Drew Cavanaugh,San Francisco Giants,New York Mets,Christian Scott,8,Citi Field,101,2.1,Poor,3.1,1.4,5.7,1.4,5.5,6.5,3.0,73.58,3.728226,9.0,3.4,4.1,5.3,2.9,Weather + Pitcher vulnerability,False,236,0.32333333333333336,0.32333333333333336,237
238,Otto Lopez,Miami Marlins,Chicago Cubs,Clay Holmes,7,loanDepot park,135,2.1,Poor,5.0,2.9,1.2,2.9,7.1,6.6,4.0,84.56,5.0331051,225.0,3.4,7.2,6.9,5.6,Ballpark + Weather,False,223,0.31666666666666665,0.31666666666666665,238
239,Geraldo Perdomo,Arizona Diamondbacks,Houston Astros,Peter Lambert,1,Daikin Park,111,2.0,Poor,1.1,3.9,5.4,3.9,6.0,5.5,10.0,,,,3.4,1.5,5.5,3.9,Lineup context + Ballpark,False,235,0.3147222222222223,0.3147222222222223,239
240,Cam Smith,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,8,Daikin Park,111,2.0,Poor,2.1,5.0,3.6,5.0,6.0,5.5,3.0,,,,3.4,3.4,7.9,4.0,Ballpark + Weather,False,247,0.3138888888888889,0.3138888888888889,240
241,Josh Lowe,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,7,PNC Park,74,2.0,Poor,1.7,5.8,3.3,5.8,4.3,6.6,4.0,76.82,7.3943149,56.0,8.4,3.3,3.2,3.7,Recent power + Weather,False,242,0.31277777777777777,0.31277777777777777,241
242,Caleb Durbin,Boston Red Sox,Baltimore Orioles,Kyle Bradish,6,Oriole Park at Camden Yards,110,1.9,Poor,3.8,3.1,4.8,3.1,6.0,6.5,5.0,78.98,4.8466938,34.0,3.4,1.5,1.5,1.4,Weather + Ballpark,False,207,0.31138888888888894,0.31138888888888894,242
243,Brett Bateman,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,1,Kauffman Stadium,168,1.9,Poor,6.3,1.4,3.0,1.4,8.6,5.3,10.0,92.12,2.7340324000000003,159.0,3.4,1.5,1.2,1.5,Lineup context + Ballpark,False,189,0.30611111111111117,0.30611111111111117,243
244,Esmerlyn Valdez,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,6,PNC Park,74,1.9,Poor,2.4,5.3,1.8,5.3,4.3,6.6,5.0,76.82,7.3943149,56.0,6.3,5.4,2.3,9.1,Weather + Recent power,False,254,0.3044444444444444,0.3044444444444444,244
245,David Hamilton,Milwaukee Brewers,Cincinnati Reds,Brady Singer,9,Great American Ball Park,81,1.8,Poor,5.0,1.8,4.5,1.8,4.6,6.6,2.0,78.25999999999999,8.2642343,50.0,3.4,1.5,2.1,1.1,Weather + Hitter skill,False,211,0.30027777777777775,0.30027777777777775,245
246,Brandon Valenzuela,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,9,Kauffman Stadium,168,1.8,Poor,2.0,5.3,3.0,5.3,8.6,5.3,2.0,92.12,2.7340324000000003,159.0,3.4,3.4,5.0,6.2,Ballpark + Pitch-type matchup,False,249,0.2980555555555556,0.2980555555555556,246
247,Spencer Horwitz,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,7,PNC Park,74,1.8,Poor,6.6,2.1,1.8,2.1,4.3,6.6,4.0,76.82,7.3943149,56.0,3.4,1.5,2.6,4.6,Hitter skill + Weather,False,219,0.295,0.295,247
248,Moisés Ballesteros,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,5,PNC Park,74,1.7,Poor,1.4,2.8,3.3,2.8,4.3,6.6,6.0,76.82,7.3943149,56.0,7.5,5.6,8.1,5.1,Recent power + Weather,False,260,0.2944444444444444,0.2944444444444444,248
249,Brandon Marsh,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,7,Citizens Bank Park,115,1.7,Poor,2.5,3.7,2.7,3.7,6.2,6.6,4.0,77.18,5.530201900000001,24.0,3.4,9.7,5.1,2.2,Weather + Ballpark,False,244,0.2911111111111111,0.2911111111111111,249
250,Chase Meidroth,Chicago White Sox,Minnesota Twins,Bailey Ober,8,Rate Field,69,1.7,Poor,2.7,3.2,3.9,3.2,4.1,5.5,3.0,,,,3.4,2.7,4.5,6.0,Weather + Ballpark,False,258,0.2877777777777778,0.2877777777777778,250
251,Vimael Machín,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,8,Coors Field,207,1.6,Poor,1.3,5.5,2.1,5.5,10.0,5.9,3.0,87.26,4.349597,46.0,5.5,5.5,5.5,5.5,Ballpark + Weather,False,251,0.2872222222222222,0.2872222222222222,251
252,Royce Lewis,Minnesota Twins,Chicago White Sox,Bryan Hudson,6,Rate Field,69,1.6,Poor,2.1,3.7,2.4,3.7,4.1,5.5,5.0,,,,6.1,7.7,5.2,5.2,Recent power + Weather,False,263,0.2827777777777778,0.2827777777777778,252
253,Konnor Griffin,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,1,PNC Park,74,1.6,Poor,2.2,4.4,1.8,4.4,4.3,6.6,10.0,76.82,7.3943149,56.0,3.4,4.6,7.6,4.1,Lineup context + Weather,False,257,0.2763888888888889,0.2763888888888889,253
254,Freddie Freeman,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,4,UNIQLO Field at Dodger Stadium,124,1.5,Poor,2.5,3.0,1.5,3.0,6.6,5.5,7.0,,,,7.5,2.5,9.3,6.8,Recent power + Lineup context,False,253,0.2758333333333333,0.2758333333333333,254
255,Miguel Rojas,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,7,UNIQLO Field at Dodger Stadium,124,1.5,Poor,2.8,5.3,1.5,5.3,6.6,5.5,4.0,,,,3.4,1.5,7.8,4.9,Ballpark + Weather,False,250,0.2733333333333333,0.2733333333333333,255
256,Wade Meckler,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,3,PNC Park,74,1.5,Poor,3.3,1.4,3.3,1.4,4.3,6.6,8.0,76.82,7.3943149,56.0,3.4,2.2,4.9,3.8,Lineup context + Weather,False,248,0.2588888888888889,0.2588888888888889,256
257,Luis Arraez,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,4,Citizens Bank Park,115,1.4,Avoid,3.9,1.9,2.7,1.9,6.2,6.6,7.0,77.18,5.530201900000001,24.0,3.4,3.2,1.6,4.1,Lineup context + Weather,False,228,0.25833333333333336,0.25833333333333336,257
258,Graham Pauley,Miami Marlins,Chicago Cubs,Clay Holmes,8,loanDepot park,135,1.4,Avoid,1.3,4.1,1.2,4.1,7.1,6.6,3.0,84.56,5.0331051,225.0,8.2,7.1,6.2,5.9,Recent power + Ballpark,False,259,0.25833333333333325,0.25833333333333325,258
259,Tyler Heineman,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,9,PNC Park,74,1.4,Avoid,5.0,1.4,3.3,1.4,4.3,6.6,2.0,76.82,7.3943149,56.0,3.4,1.5,1.3,1.1,Weather + Hitter skill,False,237,0.25055555555555553,0.25055555555555553,259
260,Jhonny Pereda,Seattle Mariners,Athletics,Gage Jump,9,T-Mobile Park,37,1.3,Avoid,2.4,1.4,4.2,1.4,2.7,5.5,2.0,,,,3.4,2.3,5.6,5.7,Weather + Pitcher vulnerability,False,267,0.24916666666666665,0.24916666666666665,260
261,Weston Wilson,Seattle Mariners,Athletics,Gage Jump,7,T-Mobile Park,37,1.3,Avoid,1.5,4.5,4.2,4.5,2.7,5.5,4.0,,,,3.4,2.0,1.8,2.1,Weather + Pitch-type matchup,False,262,0.2472222222222222,0.2472222222222222,261
262,Owen Caissie,Miami Marlins,Chicago Cubs,Clay Holmes,3,loanDepot park,135,1.3,Avoid,2.6,4.0,1.2,4.0,7.1,6.6,8.0,84.56,5.0331051,225.0,3.4,3.9,4.9,3.3,Lineup context + Ballpark,False,243,0.24027777777777776,0.24027777777777776,262
263,Will Smith,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,3,UNIQLO Field at Dodger Stadium,124,1.2,Avoid,5.2,1.4,1.5,1.4,6.6,5.5,8.0,,,,3.4,1.5,4.6,1.6,Lineup context + Ballpark,False,230,0.23916666666666664,0.23916666666666664,263
264,Andrés Giménez,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,8,Kauffman Stadium,168,1.2,Avoid,3.0,1.8,3.0,1.8,8.6,5.3,3.0,92.12,2.7340324000000003,159.0,3.4,2.8,5.3,1.5,Ballpark + Weather,False,255,0.23277777777777778,0.23277777777777778,264
265,Garrett Stubbs,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,9,Citizens Bank Park,115,1.2,Avoid,3.4,1.4,2.7,1.4,6.2,6.6,2.0,77.18,5.530201900000001,24.0,3.4,1.5,4.1,2.3,Weather + Ballpark,False,252,0.21527777777777776,0.21527777777777776,265
266,Walker Jenkins,Minnesota Twins,Chicago White Sox,Bryan Hudson,9,Rate Field,69,1.1,Avoid,2.9,1.4,2.4,1.4,4.1,5.5,2.0,,,,6.9,4.6,3.1,2.1,Recent power + Weather,False,266,0.21027777777777776,0.21027777777777776,266
267,Nick Gonzales,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,4,PNC Park,74,1.1,Avoid,1.7,2.3,1.8,2.3,4.3,6.6,7.0,76.82,7.3943149,56.0,3.4,3.6,2.5,3.8,Lineup context + Weather,False,268,0.17777777777777778,0.17777777777777778,267
268,Oneil Cruz,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,5,PNC Park,74,1.1,Avoid,1.1,2.3,1.8,2.3,4.3,6.6,6.0,76.82,7.3943149,56.0,3.4,7.9,1.9,3.5,Weather + Lineup context,False,269,0.17722222222222225,0.17722222222222225,268
269,Adam Frazier,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,8,PNC Park,74,1.0,Avoid,1.9,1.4,3.3,1.4,4.3,6.6,3.0,76.82,7.3943149,56.0,3.4,2.3,1.2,1.2,Weather + Ballpark,False,265,0.17166666666666666,0.17166666666666666,269
270,Enrique Hernández,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,9,UNIQLO Field at Dodger Stadium,124,1.0,Avoid,1.5,1.4,1.5,1.4,6.6,5.5,2.0,,,,3.4,3.4,3.2,5.3,Ballpark + Weather,False,270,0.14305555555555555,0.14305555555555555,270
