target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,668709,823734,688107,63,JJ Bleday,Cincinnati Reds,Milwaukee Brewers,Robert Gasser,6,American Family Field,88.0,7.9,Strong,7.3,6.2,8.3,6.2,5.0,6.1,5.0,69.08,12.1167345,286.0,3.4,8.7,5.7,4.2,Pitcher vulnerability + Hitter skill,False,0.6472222222222223,0.6472222222222223
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,683748,822928,669713,64,Victor Mesa Jr.,Tampa Bay Rays,Houston Astros,Hayden Wesneski,4,Tropicana Field,107.0,7.8,Strong,7.7,9.4,3.3,9.4,5.8,5.9,7.0,85.82,5.840887400000001,320.0,9.9,9.7,8.5,7.7,Recent power + Pitch-type matchup,False,0.6469444444444443,0.6469444444444443
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,682626,823495,693645,65,Francisco Alvarez,New York Mets,New York Yankees,Cam Schlittler,7,Yankee Stadium,117.0,7.8,Strong,8.5,5.5,6.4,5.5,6.3,6.5,4.0,73.4,3.4175405,349.0,9.1,5.6,3.6,8.1,Recent power + Hitter skill,False,0.6450000000000001,0.6450000000000001
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,694192,823734,695505,66,Jackson Chourio,Milwaukee Brewers,Cincinnati Reds,Chase Burns,2,American Family Field,88.0,7.8,Strong,9.1,8.0,2.4,8.0,5.0,6.1,9.0,69.08,12.1167345,286.0,8.6,8.0,8.8,7.9,Hitter skill + Lineup context,False,0.6426388888888889,0.6426388888888889
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,691002,822682,680570,67,Yohandy Morales,Washington Nationals,Los Angeles Angels,Grayson Rodriguez,5,Nationals Park,105.0,7.7,Strong,7.3,1.4,8.6,1.4,5.7,6.5,6.0,83.12,4.0389115,270.0,8.5,8.4,8.8,9.3,Pitcher vulnerability + Recent power,False,0.6413888888888889,0.6413888888888889
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,681508,824708,702070,68,Mickey Gasper,Boston Red Sox,Kansas City Royals,Noah Cameron,2,Fenway Park,92.0,7.7,Strong,7.1,8.7,4.9,8.7,5.1,6.0,9.0,67.1,8.015685900000001,60.0,7.4,9.2,4.8,7.6,Lineup context + Pitch-type matchup,True,0.6391666666666665,0.6391666666666665
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,807712,823658,676440,69,Luke Keaschall,Minnesota Twins,Cleveland Guardians,Tanner Bibee,1,Target Field,113.0,7.6,Strong,8.6,4.0,7.4,4.0,6.1,6.0,10.0,68.18,8.326371400000001,278.0,3.4,2.8,4.1,5.9,Lineup context + Hitter skill,False,0.6380555555555556,0.6380555555555556
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,547180,824869,656550,70,Bryce Harper,Philadelphia Phillies,Atlanta Braves,Grant Holmes,3,Truist Park,100.0,7.6,Strong,9.6,5.2,4.3,5.2,5.5,6.5,8.0,82.4,4.7224196,301.0,7.1,5.9,5.3,8.3,Hitter skill + Lineup context,False,0.6369444444444444,0.6369444444444444
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,668904,823658,676440,71,Royce Lewis,Minnesota Twins,Cleveland Guardians,Tanner Bibee,6,Target Field,113.0,7.6,Strong,7.2,6.8,7.4,6.8,6.1,6.0,5.0,68.18,8.326371400000001,278.0,3.4,6.8,6.2,6.0,Pitcher vulnerability + Hitter skill,False,0.6361111111111112,0.6361111111111112
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,677800,824708,702070,72,Wilyer Abreu,Boston Red Sox,Kansas City Royals,Noah Cameron,4,Fenway Park,92.0,7.5,Strong,8.2,8.6,4.9,8.6,5.1,6.0,7.0,67.1,8.015685900000001,60.0,7.1,6.7,5.1,3.6,Pitch-type matchup + Hitter skill,True,0.6359722222222222,0.6359722222222222
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,805808,824225,687312,73,Kevin McGonigle,Detroit Tigers,Colorado Rockies,Gabriel Hughes,1,Comerica Park,100.0,7.5,Strong,9.8,7.6,2.1,7.6,5.5,6.6,10.0,76.82,7.0836294,283.0,9.6,7.6,4.7,4.4,Lineup context + Hitter skill,False,0.6329166666666667,0.6329166666666667
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,691019,823008,700241,74,Kyle Teel,Chicago White Sox,St. Louis Cardinals,Michael McGreevy,2,Busch Stadium,70.0,7.5,Strong,6.2,7.6,6.8,7.6,4.2,6.6,9.0,82.58,5.840887400000001,302.0,8.3,6.8,5.8,5.6,Lineup context + Recent power,False,0.6315277777777777,0.6315277777777777
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,670541,822928,642547,75,Yordan Alvarez,Houston Astros,Tampa Bay Rays,Freddy Peralta,2,Tropicana Field,107.0,7.4,Above average,5.2,8.5,8.0,8.5,5.8,5.9,9.0,85.82,5.840887400000001,320.0,5.8,4.7,6.5,4.4,Lineup context + Pitch-type matchup,False,0.6302777777777777,0.6302777777777777
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,669394,825033,593958,76,Jake Burger,Texas Rangers,Arizona Diamondbacks,Eduardo Rodriguez,7,Chase Field,213.0,7.4,Above average,8.1,7.8,4.6,7.8,10.0,4.8,4.0,101.48,5.716613199999999,191.0,6.7,9.3,3.7,6.4,Ballpark + Hitter skill,True,0.6298611111111111,0.6298611111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,672960,822764,669432,77,Kazuma Okamoto,Toronto Blue Jays,Baltimore Orioles,Trevor Rogers,4,Rogers Centre,69.0,7.4,Above average,8.8,7.8,2.7,7.8,4.1,6.6,7.0,77.72,6.7108068,180.0,9.8,9.7,6.6,8.4,Recent power + Hitter skill,False,0.6293055555555556,0.6293055555555556
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,691182,824225,695549,78,Adael Amador,Colorado Rockies,Detroit Tigers,Jackson Jobe,2,Comerica Park,100.0,7.3,Above average,6.4,9.8,5.5,9.8,5.5,6.6,9.0,76.82,7.0836294,283.0,7.4,8.1,4.9,1.6,Pitch-type matchup + Lineup context,False,0.6272222222222222,0.6272222222222222
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,703607,824952,682243,79,Henry Bolte,Athletics,Seattle Mariners,Bryce Miller,1,Sutter Health Park,100.0,7.3,Above average,5.3,4.7,9.6,4.7,5.5,6.6,10.0,75.56,8.2642343,319.0,9.1,4.7,4.6,3.4,Lineup context + Pitcher vulnerability,True,0.6241666666666666,0.6241666666666666
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,694673,822682,680570,80,Abimelec Ortiz,Washington Nationals,Los Angeles Angels,Grayson Rodriguez,2,Nationals Park,105.0,7.3,Above average,4.6,8.2,8.6,8.2,5.7,6.5,9.0,83.12,4.0389115,270.0,3.4,2.0,8.4,7.1,Lineup context + Pitcher vulnerability,False,0.6226388888888887,0.6226388888888887
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,808959,823008,700241,81,Munetaka Murakami,Chicago White Sox,St. Louis Cardinals,Michael McGreevy,4,Busch Stadium,70.0,7.2,Above average,6.7,7.7,6.8,7.7,4.2,6.6,7.0,82.58,5.840887400000001,302.0,7.7,4.0,1.4,8.2,Pitch-type matchup + Recent power,False,0.6170833333333332,0.6170833333333332
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,646240,823171,601713,82,Rafael Devers,San Francisco Giants,San Diego Padres,Nick Pivetta,2,Oracle Park,139.0,7.2,Above average,7.6,9.9,1.2,9.9,7.3,6.2,9.0,68.9,17.5847993,297.0,8.9,9.6,7.8,9.6,Pitch-type matchup + Lineup context,True,0.6151388888888888,0.6151388888888888
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,663656,823815,691587,83,Kyle Tucker,Los Angeles Dodgers,Miami Marlins,Eury Pérez,5,loanDepot park,135.0,7.2,Above average,10.0,4.7,3.0,4.7,7.1,6.0,6.0,87.08000000000001,7.2700407,146.0,9.5,8.5,5.2,6.1,Hitter skill + Recent power,False,0.6120833333333333,0.6120833333333333
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,645277,824869,691725,84,Ozzie Albies,Atlanta Braves,Philadelphia Phillies,Andrew Painter,6,Truist Park,100.0,7.1,Above average,5.6,6.1,9.2,6.1,5.5,6.5,5.0,82.4,4.7224196,301.0,3.4,2.2,6.9,7.8,Pitcher vulnerability + Weather,False,0.6118055555555555,0.6118055555555555
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,571970,823815,691587,85,Max Muncy,Los Angeles Dodgers,Miami Marlins,Eury Pérez,3,loanDepot park,135.0,7.1,Above average,8.5,7.3,3.0,7.3,7.1,6.0,8.0,87.08000000000001,7.2700407,146.0,8.9,5.4,6.9,6.9,Recent power + Hitter skill,False,0.6115277777777777,0.6115277777777777
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,665161,822928,642547,86,Jeremy Peña,Houston Astros,Tampa Bay Rays,Freddy Peralta,1,Tropicana Field,107.0,7.1,Above average,5.5,5.9,8.0,5.9,5.8,5.9,10.0,85.82,5.840887400000001,320.0,3.4,7.8,6.3,5.3,Lineup context + Pitcher vulnerability,False,0.6083333333333334,0.6083333333333334
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,643446,824952,682243,87,Jeff McNeil,Athletics,Seattle Mariners,Bryce Miller,2,Sutter Health Park,100.0,7.0,Above average,6.1,2.8,9.6,2.8,5.5,6.6,9.0,75.56,8.2642343,319.0,3.4,2.8,9.3,4.7,Pitcher vulnerability + Lineup context,True,0.6069444444444443,0.6069444444444443
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,669357,823008,689818,88,Nolan Gorman,St. Louis Cardinals,Chicago White Sox,David Sandlin,6,Busch Stadium,70.0,7.0,Above average,4.4,6.4,9.9,6.4,4.2,6.6,5.0,82.58,5.840887400000001,302.0,7.1,6.2,2.8,8.3,Pitcher vulnerability + Recent power,False,0.6066666666666667,0.6066666666666667
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,691718,824628,696149,89,Pete Crow-Armstrong,Chicago Cubs,Pittsburgh Pirates,Bubba Chandler,1,Wrigley Field,107.0,7.0,Above average,7.4,9.6,1.8,9.6,5.8,6.7,10.0,71.96,10.8118554,7.0,6.0,8.9,7.9,9.1,Lineup context + Pitch-type matchup,False,0.6034722222222222,0.6034722222222222
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,677594,824952,682052,90,Julio Rodríguez,Seattle Mariners,Athletics,Jacob Lopez,5,Sutter Health Park,100.0,6.9,Above average,8.6,3.9,5.8,3.9,5.5,6.6,6.0,75.56,8.2642343,319.0,6.3,5.1,7.2,5.0,Hitter skill + Weather,True,0.6005555555555555,0.6005555555555555
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,622268,824952,682243,91,Donovan Walton,Athletics,Seattle Mariners,Bryce Miller,5,Sutter Health Park,100.0,6.9,Above average,4.1,6.0,9.6,6.0,5.5,6.6,6.0,75.56,8.2642343,319.0,9.4,5.9,4.9,5.4,Pitcher vulnerability + Recent power,True,0.5994444444444444,0.5994444444444444
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,664761,824869,656550,92,Alec Bohm,Philadelphia Phillies,Atlanta Braves,Grant Holmes,5,Truist Park,100.0,6.8,Above average,8.7,4.9,4.3,4.9,5.5,6.5,6.0,82.4,4.7224196,301.0,3.4,8.1,9.1,7.8,Hitter skill + Weather,False,0.5983333333333334,0.5983333333333334
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,663616,823658,676440,93,Trevor Larnach,Minnesota Twins,Cleveland Guardians,Tanner Bibee,5,Target Field,113.0,6.8,Above average,5.7,5.3,7.4,5.3,6.1,6.0,6.0,68.18,8.326371400000001,278.0,8.3,5.7,7.6,8.2,Recent power + Pitcher vulnerability,False,0.5975,0.5975
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,643217,823008,700241,94,Andrew Benintendi,Chicago White Sox,St. Louis Cardinals,Michael McGreevy,5,Busch Stadium,70.0,6.8,Above average,5.8,7.0,6.8,7.0,4.2,6.6,6.0,82.58,5.840887400000001,302.0,3.4,6.1,9.0,8.7,Pitch-type matchup + Pitcher vulnerability,False,0.5944444444444444,0.5944444444444444
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,680777,823658,676440,95,Ryan Jeffers,Minnesota Twins,Cleveland Guardians,Tanner Bibee,4,Target Field,113.0,6.7,Above average,5.3,6.6,7.4,6.6,6.1,6.0,7.0,68.18,8.326371400000001,278.0,7.1,9.3,5.6,3.5,Pitcher vulnerability + Recent power,False,0.5934722222222222,0.5934722222222222
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,695657,823008,700241,96,Colson Montgomery,Chicago White Sox,St. Louis Cardinals,Michael McGreevy,8,Busch Stadium,70.0,6.7,Above average,6.8,7.5,6.8,7.5,4.2,6.6,3.0,82.58,5.840887400000001,302.0,3.4,7.5,4.2,5.6,Pitch-type matchup + Hitter skill,False,0.592361111111111,0.592361111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,663457,825033,615698,97,Lars Nootbaar,Arizona Diamondbacks,Texas Rangers,Cal Quantrill,1,Chase Field,213.0,6.7,Above average,5.9,3.0,7.1,3.0,10.0,4.8,10.0,101.48,5.716613199999999,191.0,3.4,9.4,7.8,8.4,Ballpark + Lineup context,True,0.591388888888889,0.591388888888889
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,666160,824225,695549,98,Mickey Moniak,Colorado Rockies,Detroit Tigers,Jackson Jobe,5,Comerica Park,100.0,6.6,Above average,5.4,9.1,5.5,9.1,5.5,6.6,6.0,76.82,7.0836294,283.0,7.4,3.9,9.9,6.8,Pitch-type matchup + Recent power,False,0.5905555555555555,0.5905555555555555
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,607208,824869,656550,99,Trea Turner,Philadelphia Phillies,Atlanta Braves,Grant Holmes,2,Truist Park,100.0,6.6,Above average,7.3,6.2,4.3,6.2,5.5,6.5,9.0,82.4,4.7224196,301.0,9.1,7.6,5.7,6.1,Recent power + Lineup context,False,0.5904166666666666,0.5904166666666666
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,668227,824952,682052,100,Randy Arozarena,Seattle Mariners,Athletics,Jacob Lopez,2,Sutter Health Park,100.0,6.6,Above average,6.1,8.4,5.8,8.4,5.5,6.6,9.0,75.56,8.2642343,319.0,6.0,5.6,2.1,3.7,Lineup context + Pitch-type matchup,True,0.5830555555555555,0.5830555555555555
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,671976,823008,700241,101,Tristan Peters,Chicago White Sox,St. Louis Cardinals,Michael McGreevy,6,Busch Stadium,70.0,6.5,Solid,5.8,6.8,6.8,6.8,4.2,6.6,5.0,82.58,5.840887400000001,302.0,3.4,8.0,9.5,5.2,Pitcher vulnerability + Pitch-type matchup,False,0.5809722222222222,0.5809722222222222
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,605141,823815,691587,102,Mookie Betts,Los Angeles Dodgers,Miami Marlins,Eury Pérez,1,loanDepot park,135.0,6.5,Solid,7.6,5.7,3.0,5.7,7.1,6.0,10.0,87.08000000000001,7.2700407,146.0,9.6,7.7,5.6,8.6,Lineup context + Recent power,False,0.580138888888889,0.580138888888889
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,680779,824628,571510,103,Henry Davis,Pittsburgh Pirates,Chicago Cubs,Matthew Boyd,9,Wrigley Field,107.0,6.5,Solid,5.6,5.0,7.7,5.0,5.8,6.7,2.0,71.96,10.8118554,7.0,8.1,5.9,8.6,7.2,Recent power + Pitcher vulnerability,False,0.5774999999999999,0.5774999999999999
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,672515,825033,615698,104,Gabriel Moreno,Arizona Diamondbacks,Texas Rangers,Cal Quantrill,3,Chase Field,213.0,6.4,Solid,6.4,3.4,7.1,3.4,10.0,4.8,8.0,101.48,5.716613199999999,191.0,3.4,6.5,5.4,6.8,Ballpark + Lineup context,True,0.574861111111111,0.574861111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,691723,822764,656302,105,Coby Mayo,Baltimore Orioles,Toronto Blue Jays,Dylan Cease,4,Rogers Centre,69.0,6.4,Solid,8.1,9.2,1.5,9.2,4.1,6.6,7.0,77.72,6.7108068,180.0,10.0,9.1,5.2,5.1,Recent power + Pitch-type matchup,False,0.5747222222222221,0.5747222222222221
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,683953,823658,657746,106,Travis Bazzana,Cleveland Guardians,Minnesota Twins,Joe Ryan,3,Target Field,113.0,6.4,Solid,4.1,5.6,8.9,5.6,6.1,6.0,8.0,68.18,8.326371400000001,278.0,6.7,5.7,6.9,3.7,Pitcher vulnerability + Lineup context,False,0.5736111111111111,0.5736111111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,592626,825033,593958,107,Joc Pederson,Texas Rangers,Arizona Diamondbacks,Eduardo Rodriguez,1,Chase Field,213.0,6.3,Solid,3.9,9.6,4.6,9.6,10.0,4.8,10.0,101.48,5.716613199999999,191.0,8.1,7.3,7.2,7.9,Ballpark + Lineup context,True,0.5715277777777777,0.5715277777777777
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,662139,822928,642547,108,Daulton Varsho,Houston Astros,Tampa Bay Rays,Freddy Peralta,6,Tropicana Field,107.0,6.3,Solid,5.4,5.8,8.0,5.8,5.8,5.9,5.0,85.82,5.840887400000001,320.0,6.7,8.6,4.0,2.4,Pitcher vulnerability + Recent power,False,0.5709722222222223,0.5709722222222223
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,694197,823658,657746,109,Angel Genao,Cleveland Guardians,Minnesota Twins,Joe Ryan,7,Target Field,113.0,6.3,Solid,4.7,5.4,8.9,5.4,6.1,6.0,4.0,68.18,8.326371400000001,278.0,3.4,2.8,8.8,8.3,Pitcher vulnerability + Ballpark,False,0.5693055555555556,0.5693055555555556
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,683737,824628,696149,110,Michael Busch,Chicago Cubs,Pittsburgh Pirates,Bubba Chandler,3,Wrigley Field,107.0,6.2,Solid,8.6,6.6,1.8,6.6,5.8,6.7,8.0,71.96,10.8118554,7.0,7.7,7.2,6.1,7.1,Hitter skill + Lineup context,False,0.5665277777777776,0.5665277777777776
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,572233,822928,642547,111,Christian Walker,Houston Astros,Tampa Bay Rays,Freddy Peralta,7,Tropicana Field,107.0,6.2,Solid,6.1,2.5,8.0,2.5,5.8,5.9,4.0,85.82,5.840887400000001,320.0,7.1,6.6,7.0,7.5,Pitcher vulnerability + Recent power,False,0.5608333333333334,0.5608333333333334
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,669003,823734,695505,112,Garrett Mitchell,Milwaukee Brewers,Cincinnati Reds,Chase Burns,1,American Family Field,88.0,6.2,Solid,8.7,3.8,2.4,3.8,5.0,6.1,10.0,69.08,12.1167345,286.0,9.1,5.8,8.1,9.1,Lineup context + Recent power,False,0.5598611111111111,0.5598611111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,677649,825033,593958,113,Ezequiel Duran,Texas Rangers,Arizona Diamondbacks,Eduardo Rodriguez,5,Chase Field,213.0,6.1,Solid,7.7,3.6,4.6,3.6,10.0,4.8,6.0,101.48,5.716613199999999,191.0,3.4,6.0,9.2,7.6,Ballpark + Hitter skill,True,0.5580555555555555,0.5580555555555555
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,680700,822928,669713,114,Richie Palacios,Tampa Bay Rays,Houston Astros,Hayden Wesneski,7,Tropicana Field,107.0,6.1,Solid,8.0,5.7,3.3,5.7,5.8,5.9,4.0,85.82,5.840887400000001,320.0,9.6,7.1,7.4,5.7,Recent power + Hitter skill,False,0.5536111111111112,0.5536111111111112
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,669224,823495,681035,115,Austin Wells,New York Yankees,New York Mets,Christian Scott,8,Yankee Stadium,117.0,6.1,Solid,7.2,4.8,6.1,4.8,6.3,6.5,3.0,73.4,3.4175405,349.0,3.4,3.5,5.0,8.2,Hitter skill + Weather,False,0.549861111111111,0.549861111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,663586,824869,691725,116,Austin Riley,Atlanta Braves,Philadelphia Phillies,Andrew Painter,7,Truist Park,100.0,6.0,Solid,4.5,4.3,9.2,4.3,5.5,6.5,4.0,82.4,4.7224196,301.0,7.7,7.0,3.2,4.3,Pitcher vulnerability + Recent power,False,0.5475,0.5475
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,660688,822682,680570,117,Keibert Ruiz,Washington Nationals,Los Angeles Angels,Grayson Rodriguez,7,Nationals Park,105.0,6.0,Solid,4.1,3.3,8.6,3.3,5.7,6.5,4.0,83.12,4.0389115,270.0,8.1,7.7,9.9,7.4,Pitcher vulnerability + Recent power,False,0.5473611111111111,0.5473611111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,701358,822928,642547,118,Cam Smith,Houston Astros,Tampa Bay Rays,Freddy Peralta,8,Tropicana Field,107.0,6.0,Solid,5.1,4.6,8.0,4.6,5.8,5.9,3.0,85.82,5.840887400000001,320.0,9.8,5.3,5.9,4.3,Recent power + Pitcher vulnerability,False,0.544861111111111,0.544861111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,805367,823008,700241,119,Chase Meidroth,Chicago White Sox,St. Louis Cardinals,Michael McGreevy,7,Busch Stadium,70.0,5.9,Solid,6.4,4.2,6.8,4.2,4.2,6.6,4.0,82.58,5.840887400000001,302.0,9.4,4.7,3.4,6.2,Recent power + Pitcher vulnerability,False,0.5420833333333335,0.5420833333333335
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,676724,823495,693645,120,Jared Young,New York Mets,New York Yankees,Cam Schlittler,5,Yankee Stadium,117.0,5.9,Solid,4.8,6.1,6.4,6.1,6.3,6.5,6.0,73.4,3.4175405,349.0,7.4,2.9,8.7,6.9,Recent power + Weather,False,0.5406944444444445,0.5406944444444445
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,667472,823734,688107,121,Dane Myers,Cincinnati Reds,Milwaukee Brewers,Robert Gasser,1,American Family Field,88.0,5.8,Solid,6.2,1.8,8.3,1.8,5.0,6.1,10.0,69.08,12.1167345,286.0,3.4,1.8,4.3,6.6,Lineup context + Pitcher vulnerability,False,0.5404166666666667,0.5404166666666667
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,592518,823171,657277,122,Manny Machado,San Diego Padres,San Francisco Giants,Logan Webb,3,Oracle Park,139.0,5.8,Solid,7.4,5.3,4.0,5.3,7.3,6.2,8.0,68.9,17.5847993,297.0,3.4,7.1,6.2,3.2,Lineup context + Hitter skill,True,0.5373611111111111,0.5373611111111111
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,804606,824628,571510,123,Konnor Griffin,Pittsburgh Pirates,Chicago Cubs,Matthew Boyd,1,Wrigley Field,107.0,5.8,Solid,4.9,4.6,7.7,4.6,5.8,6.7,10.0,71.96,10.8118554,7.0,3.4,4.0,6.3,2.8,Lineup context + Pitcher vulnerability,False,0.5365277777777778,0.5365277777777778
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,664983,824225,695549,124,Jake McCarthy,Colorado Rockies,Detroit Tigers,Jackson Jobe,1,Comerica Park,100.0,5.7,Solid,5.1,7.0,5.5,7.0,5.5,6.6,10.0,76.82,7.0836294,283.0,3.4,6.2,6.8,3.0,Lineup context + Pitch-type matchup,False,0.5319444444444443,0.5319444444444443
2026-09-13,2026-09-13T15:52:43.788078+00:00,2026-09-12,projected_or_reconstructed,forecast_or_neutral,699393,824628,696149,125,Pedro Ramírez,Chicago Cubs,Pittsburgh Pirates,Bubba Chandler,8,Wrigley Field,107.0,5.7,Solid,9.1,5.6,1.8,5.6,5.8,6.7,3.0,71.96,10.8118554,7.0,9.5,6.7,6.4,3.8,Recent power + Hitter skill,False,0.5316666666666665,0.5316666666666665
