target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805811,823006,687273,70,Bryce Eldridge,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,2,Busch Stadium,70,6.3,Solid,7.9,7.6,2.2,7.6,4.2,6.1,9.0,85.64,10.749718300000001,144.0,6.2,4.1,8.8,9.2,Lineup context + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,667472,824465,669373,71,Dane Myers,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,1,Great American Ball Park,81,6.3,Solid,7.9,2.1,5.1,2.1,4.6,6.6,10.0,75.74000000000001,7.3321778,78.0,3.3,1.8,3.2,6.5,Lineup context + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,543510,825034,645261,72,James McCann,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,8,Chase Field,213,6.2,Solid,5.3,9.6,4.1,9.6,10.0,4.8,3.0,104.18,6.337984199999999,238.0,7.3,7.4,6.5,5.4,Ballpark + Pitch-type matchup,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683146,823575,687064,73,Brett Baty,New York Mets,Baltimore Orioles,Brandon Young,8,Citi Field,101,6.2,Solid,6.2,5.1,5.5,5.1,5.5,6.0,3.0,68.18,8.5749198,351.0,10.0,9.7,8.7,9.1,Recent power + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,681198,824308,663554,74,TJ Rumfield,Colorado Rockies,San Diego Padres,Casey Mize,4,Coors Field,207,6.1,Solid,4.5,2.9,7.4,2.9,10.0,6.8,7.0,83.66,22.120807600000003,278.0,3.3,5.1,2.1,2.7,Ballpark + Pitcher vulnerability,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,571448,825034,645261,75,Nolan Arenado,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,6,Chase Field,213,6.1,Solid,5.8,6.6,4.1,6.6,10.0,4.8,5.0,104.18,6.337984199999999,238.0,9.7,3.6,8.1,7.3,Ballpark + Recent power,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683002,823575,804636,76,Gunnar Henderson,Baltimore Orioles,New York Mets,Jonah Tong,3,Citi Field,101,6.0,Solid,3.5,4.4,9.8,4.4,5.5,6.0,8.0,68.18,8.5749198,351.0,3.3,3.5,2.6,1.7,Pitcher vulnerability + Lineup context,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,671976,824386,668909,77,Tristan Peters,Chicago White Sox,Cleveland Guardians,Gavin Williams,6,Progressive Field,60,6.0,Solid,5.1,7.5,8.4,7.5,3.7,5.9,5.0,66.56,4.2253228,58.0,3.3,8.2,9.6,6.2,Pitcher vulnerability + Pitch-type matchup,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,694374,825034,645261,78,Tim Tawa,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,7,Chase Field,213,5.9,Solid,6.3,6.6,4.1,6.6,10.0,4.8,4.0,104.18,6.337984199999999,238.0,7.0,8.5,5.2,5.7,Ballpark + Recent power,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665966,823575,804636,79,Carlos Narváez,Baltimore Orioles,New York Mets,Jonah Tong,9,Citi Field,101,5.9,Solid,5.5,1.4,9.8,1.4,5.5,6.0,2.0,68.18,8.5749198,351.0,3.3,3.7,4.2,3.9,Pitcher vulnerability + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695491,823006,694738,80,Joshua Báez,St. Louis Cardinals,San Francisco Giants,Landen Roupp,6,Busch Stadium,70,5.8,Solid,7.1,9.8,2.7,9.8,4.2,6.1,5.0,85.64,10.749718300000001,144.0,3.3,5.7,4.9,6.5,Pitch-type matchup + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669701,822765,675512,81,Josh Smith,Toronto Blue Jays,Detroit Tigers,Troy Melton,8,Rogers Centre,69,5.8,Solid,5.3,7.4,6.5,7.4,4.1,5.9,3.0,63.86,5.716613199999999,132.0,10.0,8.8,2.6,1.2,Recent power + Pitch-type matchup,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,543760,823575,687064,82,Marcus Semien,New York Mets,Baltimore Orioles,Brandon Young,6,Citi Field,101,5.7,Solid,5.7,6.9,5.5,6.9,5.5,6.0,5.0,68.18,8.5749198,351.0,3.3,4.5,5.3,6.7,Pitch-type matchup + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672515,825034,645261,83,Gabriel Moreno,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,3,Chase Field,213,5.7,Solid,6.1,5.3,4.1,5.3,10.0,4.8,8.0,104.18,6.337984199999999,238.0,6.5,5.9,5.5,5.9,Ballpark + Lineup context,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,807712,823656,701542,84,Luke Keaschall,Minnesota Twins,New York Yankees,Will Warren,1,Target Field,113,5.6,Solid,3.4,5.8,7.9,5.8,6.1,5.6,10.0,59.0,13.4837507,173.0,3.3,2.8,5.1,6.3,Lineup context + Pitcher vulnerability,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,666139,823981,807739,85,Josh Lowe,Los Angeles Angels,Seattle Mariners,Kade Anderson,7,Angel Stadium,101,5.6,Solid,4.2,4.7,8.8,4.7,5.5,5.5,4.0,,,,7.9,4.9,1.8,3.4,Pitcher vulnerability + Recent power,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,677594,823981,672282,86,Julio Rodríguez,Seattle Mariners,Los Angeles Angels,Reid Detmers,5,Angel Stadium,101,5.5,Solid,6.8,5.5,4.6,5.5,5.5,5.5,6.0,,,,5.9,5.1,7.8,6.0,Hitter skill + Lineup context,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,680777,823656,701542,87,Ryan Jeffers,Minnesota Twins,New York Yankees,Will Warren,4,Target Field,113,5.4,Neutral,4.1,4.9,7.9,4.9,6.1,5.6,7.0,59.0,13.4837507,173.0,3.3,9.0,4.2,3.5,Pitcher vulnerability + Lineup context,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695731,824386,668909,88,Braden Montgomery,Chicago White Sox,Cleveland Guardians,Gavin Williams,9,Progressive Field,60,5.4,Neutral,6.9,3.0,8.4,3.0,3.7,5.9,2.0,66.56,4.2253228,58.0,3.3,5.2,6.8,6.2,Pitcher vulnerability + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,687637,823575,804636,89,Dylan Beavers,Baltimore Orioles,New York Mets,Jonah Tong,1,Citi Field,101,5.3,Neutral,1.9,5.2,9.8,5.2,5.5,6.0,10.0,68.18,8.5749198,351.0,5.7,8.2,4.4,3.0,Lineup context + Pitcher vulnerability,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,641857,823656,665152,90,Ryan McMahon,New York Yankees,Minnesota Twins,Dean Kremer,7,Target Field,113,5.3,Neutral,3.6,4.1,9.3,4.1,6.1,5.6,4.0,59.0,13.4837507,173.0,3.3,1.8,2.0,4.3,Pitcher vulnerability + Ballpark,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669257,824465,666157,91,Will Smith,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,3,Great American Ball Park,81,5.2,Neutral,3.3,7.7,6.0,7.7,4.6,6.6,8.0,75.74000000000001,7.3321778,78.0,7.3,3.6,3.4,2.2,Lineup context + Pitch-type matchup,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,571771,824465,666157,92,Enrique Hernández,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,8,Great American Ball Park,81,5.2,Neutral,5.8,2.9,6.0,2.9,4.6,6.6,3.0,75.74000000000001,7.3321778,78.0,8.3,4.8,5.1,6.8,Recent power + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663457,825034,645261,93,Lars Nootbaar,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,1,Chase Field,213,5.1,Neutral,5.9,4.0,4.1,4.0,10.0,4.8,10.0,104.18,6.337984199999999,238.0,3.3,9.3,8.9,8.3,Ballpark + Lineup context,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,699024,823006,694738,94,Leo Bernal,St. Louis Cardinals,San Francisco Giants,Landen Roupp,5,Busch Stadium,70,5.1,Neutral,7.7,3.5,2.7,3.5,4.2,6.1,6.0,85.64,10.749718300000001,144.0,9.2,7.3,9.8,9.7,Recent power + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672640,825034,669203,95,Otto Lopez,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,3,Chase Field,213,5.0,Neutral,8.7,1.9,1.5,1.9,10.0,4.8,8.0,104.18,6.337984199999999,238.0,3.3,5.1,5.0,6.7,Ballpark + Hitter skill,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,699302,824465,669373,96,Héctor Rodríguez,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,9,Great American Ball Park,81,5.0,Neutral,7.1,2.5,5.1,2.5,4.6,6.6,2.0,75.74000000000001,7.3321778,78.0,3.3,6.7,7.9,5.8,Hitter skill + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,701807,823575,687064,97,Carson Benge,New York Mets,Baltimore Orioles,Brandon Young,4,Citi Field,101,4.9,Neutral,4.2,5.9,5.5,5.9,5.5,6.0,7.0,68.18,8.5749198,351.0,5.7,2.6,1.5,1.8,Lineup context + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805808,822765,667755,98,Kevin McGonigle,Detroit Tigers,Toronto Blue Jays,José Soriano,1,Rogers Centre,69,4.9,Neutral,5.6,6.2,3.6,6.2,4.1,5.9,10.0,63.86,5.716613199999999,132.0,8.7,6.1,3.7,3.8,Lineup context + Recent power,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,694376,823006,687273,99,Shay Whitcomb,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,3,Busch Stadium,70,4.8,Neutral,7.5,3.7,2.2,3.7,4.2,6.1,8.0,85.64,10.749718300000001,144.0,7.3,9.3,4.4,2.5,Lineup context + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,668709,824465,669373,100,JJ Bleday,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,7,Great American Ball Park,81,4.8,Neutral,4.9,6.3,5.1,6.3,4.6,6.6,4.0,75.74000000000001,7.3321778,78.0,3.3,8.7,5.7,4.2,Weather + Pitch-type matchup,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669242,824465,666157,101,Tommy Edman,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,1,Great American Ball Park,81,4.7,Neutral,5.4,1.4,6.0,1.4,4.6,6.6,10.0,75.74000000000001,7.3321778,78.0,3.3,2.1,3.6,4.8,Lineup context + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,694203,823981,807739,102,Denzer Guzman,Los Angeles Angels,Seattle Mariners,Kade Anderson,6,Angel Stadium,101,4.7,Neutral,2.1,5.6,8.8,5.6,5.5,5.5,5.0,,,,7.0,7.8,3.9,2.2,Pitcher vulnerability + Recent power,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,682985,822765,667755,103,Riley Greene,Detroit Tigers,Toronto Blue Jays,José Soriano,4,Rogers Centre,69,4.6,Neutral,6.6,4.5,3.6,4.5,4.1,5.9,7.0,63.86,5.716613199999999,132.0,6.5,8.3,2.2,2.1,Lineup context + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691594,825034,669203,104,Javier Sanoja,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,7,Chase Field,213,4.5,Below average,7.3,5.1,1.5,5.1,10.0,4.8,4.0,104.18,6.337984199999999,238.0,3.3,2.4,9.1,7.5,Ballpark + Hitter skill,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663586,824629,656849,105,Austin Riley,Atlanta Braves,Chicago Cubs,David Peterson,7,Wrigley Field,107,4.5,Below average,2.3,5.8,6.9,5.8,5.8,6.1,4.0,69.98,12.365282899999999,132.0,7.0,7.1,2.4,3.5,Recent power + Pitcher vulnerability,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805367,824386,668909,106,Chase Meidroth,Chicago White Sox,Cleveland Guardians,Gavin Williams,8,Progressive Field,60,4.4,Below average,3.6,4.4,8.4,4.4,3.7,5.9,3.0,66.56,4.2253228,58.0,9.2,3.1,2.4,5.3,Recent power + Pitcher vulnerability,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,664770,822765,675512,107,Nathan Lukes,Toronto Blue Jays,Detroit Tigers,Troy Melton,5,Rogers Centre,69,4.4,Below average,4.0,6.7,6.5,6.7,4.1,5.9,6.0,63.86,5.716613199999999,132.0,3.3,5.8,2.9,3.2,Pitch-type matchup + Pitcher vulnerability,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,679529,822765,667755,108,Spencer Torkelson,Detroit Tigers,Toronto Blue Jays,José Soriano,8,Rogers Centre,69,4.3,Below average,6.2,5.5,3.6,5.5,4.1,5.9,3.0,63.86,5.716613199999999,132.0,8.3,4.0,8.0,9.2,Recent power + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683011,823656,665152,109,Anthony Volpe,New York Yankees,Minnesota Twins,Dean Kremer,6,Target Field,113,4.3,Below average,1.9,2.2,9.3,2.2,6.1,5.6,5.0,59.0,13.4837507,173.0,7.7,2.8,4.0,3.7,Pitcher vulnerability + Recent power,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683766,823006,687273,110,Christian Koss,San Francisco Giants,St. Louis Cardinals,Quinn Mathews,9,Busch Stadium,70,4.2,Below average,6.7,5.4,2.2,5.4,4.2,6.1,2.0,85.64,10.749718300000001,144.0,7.9,4.4,2.3,1.3,Recent power + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,800050,824386,656794,111,Chase DeLauter,Cleveland Guardians,Chicago White Sox,Sean Newcomb,3,Progressive Field,60,4.2,Below average,7.2,6.4,1.5,6.4,3.7,5.9,8.0,66.56,4.2253228,58.0,5.9,3.8,9.4,9.3,Lineup context + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,676724,823575,687064,112,Jared Young,New York Mets,Baltimore Orioles,Brandon Young,5,Citi Field,101,4.1,Below average,3.3,5.7,5.5,5.7,5.5,6.0,6.0,68.18,8.5749198,351.0,6.2,2.9,7.4,4.9,Recent power + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,643289,824629,656849,113,Mauricio Dubón,Atlanta Braves,Chicago Cubs,David Peterson,6,Wrigley Field,107,4.1,Below average,1.8,6.4,6.9,6.4,5.8,6.1,5.0,69.98,12.365282899999999,132.0,3.3,2.2,3.5,1.9,Pitcher vulnerability + Pitch-type matchup,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669357,823006,694738,114,Nolan Gorman,St. Louis Cardinals,San Francisco Giants,Landen Roupp,7,Busch Stadium,70,4.0,Below average,5.0,9.3,2.7,9.3,4.2,6.1,4.0,85.64,10.749718300000001,144.0,3.3,5.3,1.7,7.6,Pitch-type matchup + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,678662,824308,663554,115,Ezequiel Tovar,Colorado Rockies,San Diego Padres,Casey Mize,9,Coors Field,207,4.0,Below average,1.1,4.6,7.4,4.6,10.0,6.8,2.0,83.66,22.120807600000003,278.0,7.9,3.2,1.2,1.1,Ballpark + Recent power,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,671056,823006,694738,116,Iván Herrera,St. Louis Cardinals,San Francisco Giants,Landen Roupp,2,Busch Stadium,70,3.9,Below average,7.0,2.7,2.7,2.7,4.2,6.1,9.0,85.64,10.749718300000001,144.0,3.3,2.9,5.5,7.7,Lineup context + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,676475,823006,694738,117,Alec Burleson,St. Louis Cardinals,San Francisco Giants,Landen Roupp,3,Busch Stadium,70,3.9,Below average,4.4,8.5,2.7,8.5,4.2,6.1,8.0,85.64,10.749718300000001,144.0,3.3,7.5,9.3,7.5,Pitch-type matchup + Lineup context,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691788,825034,669203,118,Joe Mack,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,8,Chase Field,213,3.8,Below average,3.9,9.5,1.5,9.5,10.0,4.8,3.0,104.18,6.337984199999999,238.0,8.3,1.9,9.4,6.4,Ballpark + Pitch-type matchup,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,703197,823981,672282,119,Michael Arroyo,Seattle Mariners,Los Angeles Angels,Reid Detmers,7,Angel Stadium,101,3.8,Below average,5.9,1.4,4.6,1.4,5.5,5.5,4.0,,,,8.2,5.6,1.9,1.4,Recent power + Hitter skill,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691783,825034,645261,120,Jordan Lawlar,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,9,Chase Field,213,3.7,Below average,3.7,7.5,4.1,7.5,10.0,4.8,2.0,104.18,6.337984199999999,238.0,3.3,6.2,1.4,2.8,Ballpark + Pitch-type matchup,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,703520,822765,675512,121,Brett Bateman,Toronto Blue Jays,Detroit Tigers,Troy Melton,1,Rogers Centre,69,3.6,Below average,3.1,3.8,6.5,3.8,4.1,5.9,10.0,63.86,5.716613199999999,132.0,8.7,2.3,1.8,1.9,Lineup context + Recent power,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,803011,824386,668909,122,Sam Antonacci,Chicago White Sox,Cleveland Guardians,Gavin Williams,1,Progressive Field,60,3.6,Below average,2.8,3.7,8.4,3.7,3.7,5.9,10.0,66.56,4.2253228,58.0,3.3,2.4,3.3,4.9,Lineup context + Pitcher vulnerability,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663993,824386,656794,123,Nathaniel Lowe,Cleveland Guardians,Chicago White Sox,Sean Newcomb,7,Progressive Field,60,3.5,Below average,7.7,4.3,1.5,4.3,3.7,5.9,4.0,66.56,4.2253228,58.0,7.3,7.6,3.2,6.9,Hitter skill + Recent power,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691019,824386,668909,124,Kyle Teel,Chicago White Sox,Cleveland Guardians,Gavin Williams,2,Progressive Field,60,3.5,Below average,1.7,6.3,8.4,6.3,3.7,5.9,9.0,66.56,4.2253228,58.0,3.3,6.9,5.4,5.6,Lineup context + Pitcher vulnerability,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,676609,823656,665152,125,José Caballero,New York Yankees,Minnesota Twins,Dean Kremer,9,Target Field,113,3.4,Weak,1.1,4.3,9.3,4.3,6.1,5.6,2.0,59.0,13.4837507,173.0,3.3,2.7,1.9,1.4,Pitcher vulnerability + Ballpark,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805805,823656,701542,126,Walker Jenkins,Minnesota Twins,New York Yankees,Will Warren,8,Target Field,113,3.4,Weak,2.9,1.4,7.9,1.4,6.1,5.6,3.0,59.0,13.4837507,173.0,3.3,4.3,3.1,2.4,Pitcher vulnerability + Ballpark,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,668952,823656,701542,127,Ryan Kreidler,Minnesota Twins,New York Yankees,Will Warren,9,Target Field,113,3.3,Weak,2.7,2.3,7.9,2.3,6.1,5.6,2.0,59.0,13.4837507,173.0,3.3,5.9,6.6,3.7,Pitcher vulnerability + Ballpark,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,685133,823981,807739,128,Wade Meckler,Los Angeles Angels,Seattle Mariners,Kade Anderson,3,Angel Stadium,101,3.3,Weak,2.3,1.4,8.8,1.4,5.5,5.5,8.0,,,,3.3,2.1,8.2,4.4,Pitcher vulnerability + Lineup context,True
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,677008,823575,804636,129,Heston Kjerstad,Baltimore Orioles,New York Mets,Jonah Tong,7,Citi Field,101,3.2,Weak,1.6,1.4,9.8,1.4,5.5,6.0,4.0,68.18,8.5749198,351.0,3.3,1.3,1.5,4.5,Pitcher vulnerability + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,664023,824629,625643,130,Ian Happ,Chicago Cubs,Atlanta Braves,Reynaldo López,5,Wrigley Field,107,3.2,Weak,4.5,3.3,3.2,3.3,5.8,6.1,6.0,69.98,12.365282899999999,132.0,3.3,5.3,1.3,3.4,Weather + Lineup context,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683953,824386,656794,131,Travis Bazzana,Cleveland Guardians,Chicago White Sox,Sean Newcomb,5,Progressive Field,60,3.1,Weak,6.4,4.7,1.5,4.7,3.7,5.9,6.0,66.56,4.2253228,58.0,8.9,4.8,7.6,3.9,Recent power + Hitter skill,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,805999,823575,687064,132,A.J. Ewing,New York Mets,Baltimore Orioles,Brandon Young,7,Citi Field,101,3.1,Weak,3.2,3.2,5.5,3.2,5.5,6.0,4.0,68.18,8.5749198,351.0,6.8,3.4,6.3,4.0,Recent power + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,690993,822765,667755,133,Colt Keith,Detroit Tigers,Toronto Blue Jays,José Soriano,3,Rogers Centre,69,3.0,Weak,5.2,2.3,3.6,2.3,4.1,5.9,8.0,63.86,5.716613199999999,132.0,8.2,7.9,4.8,7.2,Recent power + Lineup context,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,673490,824629,656849,134,Ha-Seong Kim,Atlanta Braves,Chicago Cubs,David Peterson,9,Wrigley Field,107,3.0,Weak,3.0,1.4,6.9,1.4,5.8,6.1,2.0,69.98,12.365282899999999,132.0,3.3,2.5,6.0,5.6,Pitcher vulnerability + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691023,823006,694738,135,Jordan Walker,St. Louis Cardinals,San Francisco Giants,Landen Roupp,4,Busch Stadium,70,2.9,Weak,3.9,7.1,2.7,7.1,4.2,6.1,7.0,85.64,10.749718300000001,144.0,3.3,4.6,9.2,8.9,Pitch-type matchup + Lineup context,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665926,822765,675512,136,Andrés Giménez,Toronto Blue Jays,Detroit Tigers,Troy Melton,7,Rogers Centre,69,2.9,Weak,3.5,3.2,6.5,3.2,4.1,5.9,4.0,63.86,5.716613199999999,132.0,3.3,2.5,4.3,1.8,Pitcher vulnerability + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,650402,822765,667755,137,Gleyber Torres,Detroit Tigers,Toronto Blue Jays,José Soriano,2,Rogers Centre,69,2.8,Weak,4.1,4.5,3.6,4.5,4.1,5.9,9.0,63.86,5.716613199999999,132.0,3.3,3.0,3.9,4.5,Lineup context + Weather,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663647,824465,669373,138,Ke'Bryan Hayes,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,8,Great American Ball Park,81,2.7,Weak,2.1,6.1,5.1,6.1,4.6,6.6,3.0,75.74000000000001,7.3321778,78.0,3.3,3.9,4.1,5.2,Weather + Pitch-type matchup,False
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695681,823981,807739,139,Christian Moore,Los Angeles Angels,Seattle Mariners,Kade Anderson,9,Angel Stadium,101,2.7,Weak,1.5,2.6,8.8,2.6,5.5,5.5,2.0,,,,3.3,4.1,2.7,4.1,Pitcher vulnerability + Ballpark,True
